# BUSCO version is: 5.1.2 
# The lineage dataset is: eukaryota_odb10 (Creation date: 2020-09-10, number of genomes: 70, number of BUSCOs: 255)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length
625387at2759	Complete	CM000640_1	2125479	2130245	-	139.7	320
655400at2759	Fragmented	CM000638_1	491817	492935	-	138.0	170
664730at2759	Complete	CM000639_1	287602	288884	+	554.8	321
671536at2759	Complete	CM000641_1	1139670	1141342	+	419.2	347
671846at2759	Fragmented	CM000643_1	831544	834012	-	73.2	216
673132at2759	Complete	CM000645_1	375833	377200	+	252.5	273
674160at2759	Complete	CM000640_1	716319	724520	-	236.9	630
674169at2759	Missing
679187at2759	Missing
679771at2759	Complete	CM000641_1	620503	622044	-	67.0	165
687505at2759	Complete	CM000639_1	121112	122233	-	149.4	266
692986at2759	Complete	CM000639_1	1707134	1710139	+	99.5	281
708105at2759	Complete	CM000642_1	347851	350499	-	48.6	238
719531at2759	Complete	CM000638_1	1165501	1167047	+	331.2	289
720340at2759	Fragmented	CM000639_1	1631706	1633439	-	99.5	121
721605at2759	Complete	CM000650_1	898256	899974	+	181.1	248
722805at2759	Missing
734341at2759	Complete	CM000641_1	1013262	1014485	-	76.4	116
734666at2759	Complete	CP001160_1	1631089	1633263	-	349.2	349
736068at2759	Complete	CM000643_1	653443	655116	-	145.6	264
751335at2759	Duplicated	CP001160_1	720287	721903	-	137.8	213
751335at2759	Duplicated	CM000642_1	1436704	1438269	-	124.1	193
759498at2759	Complete	CM000654_1	123615	126370	-	471.2	421
761109at2759	Complete	CM000643_1	639961	641859	+	342.6	350
768809at2759	Complete	CM000641_1	1783667	1785268	+	189.6	238
774318at2759	Complete	CM000643_1	1117481	1118782	+	232.8	269
777920at2759	Complete	CM000643_1	1959220	1961603	+	327.4	339
779909at2759	Complete	CM000641_1	589394	590603	+	211.6	197
801857at2759	Fragmented	DS999415_1	453667	454672	+	110.5	129
814241at2759	Complete	CM000642_1	822676	824001	+	157.3	262
817008at2759	Complete	CM000655_1	254524	255852	+	386.5	293
834694at2759	Complete	CM000642_1	1703137	1704958	-	349.1	345
836599at2759	Complete	CM000651_1	387600	393528	-	303.3	256
844748at2759	Missing
855834at2759	Fragmented	DS999417_1	298956	302458	+	69.0	180
858842at2759	Complete	CM000640_1	1808198	1809686	-	195.7	213
865202at2759	Complete	CM000653_1	559310	560353	-	180.8	216
866359at2759	Complete	CM000638_1	1470475	1471461	+	303.8	249
869548at2759	Complete	CM000639_1	482013	482734	-	169.3	162
878143at2759	Complete	CM000646_1	945373	946944	-	351.5	314
887370at2759	Fragmented	CM000638_1	914500	915678	+	70.1	87
891751at2759	Complete	CM000641_1	164330	165292	-	182.6	205
898782at2759	Complete	CM000642_1	1954316	1956168	+	222.0	283
901894at2759	Complete	CM000643_1	1210953	1213155	-	112.4	314
905026at2759	Missing
911863at2759	Fragmented	CM000643_1	1505271	1620270	+	23.9	116
917326at2759	Complete	CM000640_1	1584087	1586115	+	317.8	386
918816at2759	Complete	CM000638_1	1999511	2001793	-	87.2	176
919955at2759	Complete	CM000638_1	2564962	2566206	+	167.2	246
923657at2759	Missing
924753at2759	Complete	CM000641_1	2127306	2131686	-	163.5	208
931188at2759	Complete	DS999434_1	68274	70224	+	323.4	352
937275at2759	Missing
937686at2759	Complete	CP001159_1	134859	136272	-	245.3	332
939345at2759	Complete	CM000642_1	1586608	1588575	-	65.6	95
944899at2759	Complete	CM000641_1	175995	177305	+	359.8	227
946128at2759	Fragmented	CM000640_1	727456	729690	-	122.3	274
956854at2759	Complete	CM000640_1	1329489	1330427	-	103.6	163
973442at2759	Fragmented	CM000642_1	2147530	2149224	+	20.9	123
974865at2759	Complete	CM000640_1	827177	828325	-	149.1	222
975158at2759	Missing
975557at2759	Complete	CM000639_1	415810	418497	-	402.5	467
976469at2759	Complete	CM000643_1	1361667	1362686	+	144.7	229
981902at2759	Complete	CP001160_1	934113	935558	-	125.7	184
996662at2759	Missing
1001705at2759	Missing
1003258at2759	Complete	CM000651_1	116349	118197	+	185.3	273
1010730at2759	Complete	CM000640_1	2121642	2123394	-	292.2	254
1014314at2759	Missing
1018517at2759	Complete	CM000638_1	1284309	1285175	-	251.1	209
1019762at2759	Fragmented	CM000643_1	1706967	1709215	+	89.7	268
1025450at2759	Duplicated	CM000648_1	841295	843057	+	132.8	295
1025450at2759	Duplicated	CM000647_1	1061701	1062732	+	118.5	269
1030907at2759	Complete	CM000641_1	985972	987225	+	83.2	229
1032689at2759	Complete	CM000640_1	1400186	1401253	-	143.0	147
1038775at2759	Complete	DS999419_1	126096	127425	+	134.9	203
1041560at2759	Missing
1049599at2759	Missing
1051021at2759	Complete	CM000650_1	230013	232045	-	283.2	275
1053181at2759	Fragmented	CM000640_1	742452	742937	+	16.4	52
1057950at2759	Complete	CM000641_1	526595	527687	+	200.8	233
1065019at2759	Complete	CM000638_1	2658071	2659108	-	294.5	231
1076134at2759	Missing
1079130at2759	Complete	CM000640_1	2373266	2379577	+	254.6	226
1079827at2759	Complete	CM000643_1	1563779	1564558	-	334.0	219
1085752at2759	Fragmented	CM000646_1	565387	567210	-	76.0	164
1087488at2759	Missing
1090038at2759	Fragmented	CM000647_1	660723	661493	-	58.5	91
1094121at2759	Complete	DS999417_1	436930	437892	+	101.5	130
1096688at2759	Complete	DS999453_1	28141	29573	-	296.6	211
1106766at2759	Complete	CM000639_1	924167	925798	-	79.4	173
1107630at2759	Complete	CM000643_1	1554976	1556256	-	212.3	188
1108845at2759	Complete	CM000644_1	471102	472556	-	260.2	332
1111142at2759	Missing
1112002at2759	Complete	CM000641_1	1595741	1599574	-	340.9	442
1115196at2759	Duplicated	CM000646_1	467967	469235	-	367.1	264
1115196at2759	Duplicated	CM000643_1	1262810	1263919	+	340.7	276
1128607at2759	Complete	CM000643_1	1801713	1802858	+	308.7	251
1129824at2759	Complete	CM000643_1	1289216	1289783	+	102.8	130
1138059at2759	Complete	CM000643_1	254127	255262	-	247.4	202
1157302at2759	Complete	CM000648_1	100267	101031	+	332.9	203
1161199at2759	Complete	CM000640_1	1113464	1114372	-	57.1	126
1173229at2759	Complete	CM000643_1	1970753	1972552	-	106.2	233
1178688at2759	Complete	CM000645_1	957836	958462	-	83.2	142
1182451at2759	Complete	CM000639_1	1072424	1073873	-	111.5	162
1193442at2759	Complete	CM000638_1	136909	138239	-	309.3	265
1194691at2759	Complete	CM000642_1	421218	422153	+	253.7	262
1194797at2759	Complete	CM000648_1	280165	282310	+	328.9	404
1197019at2759	Complete	CM000645_1	185272	186330	+	161.0	155
1200489at2759	Complete	CP001159_1	416978	417682	+	75.9	128
1217666at2759	Complete	CM000641_1	864456	865001	-	171.9	146
1220881at2759	Complete	CM000645_1	659708	660934	+	51.4	133
1222562at2759	Complete	CM000639_1	1622277	1623161	+	136.6	119
1223488at2759	Complete	CM000640_1	822847	823491	+	43.0	111
1228942at2759	Complete	DS999415_1	290647	291444	-	184.2	162
1233814at2759	Fragmented	CM000652_1	534325	534831	-	94.9	112
1236198at2759	Complete	CM000639_1	2395852	2396652	+	130.0	121
1247641at2759	Complete	CM000642_1	609120	609683	-	82.1	116
1248958at2759	Complete	DS999444_1	73747	76982	-	444.4	522
1249159at2759	Complete	DS999417_1	350721	351341	-	99.2	151
1251252at2759	Fragmented	CM000638_1	841588	862352	+	25.1	68
1257440at2759	Complete	CM000640_1	121195	121980	+	122.1	129
1258856at2759	Fragmented	CM000640_1	2210891	2214064	-	209.8	372
1259741at2759	Complete	CP001160_1	1309199	1310458	-	244.3	217
1260807at2759	Complete	CM000643_1	1685470	1686306	-	194.9	215
1264469at2759	Complete	CM000650_1	683096	683806	+	129.6	130
1266231at2759	Complete	CM000647_1	451252	452109	-	214.8	187
1269244at2759	Missing
1269649at2759	Complete	CM000643_1	864122	864745	+	251.8	165
1275837at2759	Complete	CM000643_1	580452	581507	-	271.0	241
1284731at2759	Complete	CM000641_1	791146	792234	-	71.4	139
1287094at2759	Complete	CM000640_1	1017259	1018032	-	74.6	135
1287401at2759	Complete	CM000648_1	211627	212487	-	228.0	163
1291729at2759	Complete	CM000638_1	699082	700123	-	31.4	91
1304061at2759	Complete	CM000643_1	1623183	1626940	-	83.7	144
1309031at2759	Fragmented	CM000652_1	122789	124348	+	143.5	232
1312453at2759	Missing
1314980at2759	Complete	CM000648_1	975400	978869	-	176.5	337
1322299at2759	Complete	CM000647_1	553521	555803	+	198.1	321
1322642at2759	Complete	CP001160_1	1293954	1294559	-	160.9	138
1323575at2759	Complete	CM000640_1	422519	491253	+	116.2	107
1324510at2759	Complete	CP001159_1	399024	400902	+	218.1	295
1338131at2759	Complete	CM000647_1	381381	381968	-	233.0	156
1339553at2759	Missing
1342242at2759	Complete	CM000647_1	605491	607263	+	105.4	171
1346165at2759	Complete	CM000638_1	2006981	2008600	-	287.8	244
1346432at2759	Complete	CM000652_1	214773	215768	-	96.3	208
1348942at2759	Complete	CM000650_1	2461	3773	+	50.6	157
1355894at2759	Complete	DS999415_1	646151	646798	-	201.0	141
1358374at2759	Missing
1364586at2759	Missing
1370285at2759	Fragmented	CM000640_1	2155262	2157886	+	89.5	213
1370304at2759	Fragmented	CP001160_1	1507917	1510239	+	32.7	122
1377237at2759	Fragmented	CM000653_1	712455	713735	+	86.4	101
1379600at2759	Complete	CM000643_1	1906450	1909979	+	209.2	422
1380409at2759	Complete	CM000646_1	706689	707457	-	169.5	134
1382842at2759	Fragmented	CM000646_1	264761	265681	+	67.2	95
1395649at2759	Complete	CP001160_1	551172	551900	+	41.7	101
1398309at2759	Fragmented	CM000643_1	1542657	1543205	+	37.0	71
1404162at2759	Complete	CM000638_1	1010157	1011020	+	81.9	159
1405073at2759	Complete	CM000638_1	644419	645180	-	205.9	154
1405146at2759	Complete	CM000642_1	1944917	1945799	+	104.8	107
1407446at2759	Missing
1421503at2759	Fragmented	CM000642_1	1738096	1738470	+	108.7	96
1423847at2759	Complete	CM000647_1	405288	406607	-	181.1	248
1426075at2759	Complete	CM000642_1	171342	171964	-	72.1	94
1428265at2759	Missing
1428854at2759	Complete	CM000641_1	1080330	1083100	-	339.1	508
1430056at2759	Complete	CM000644_1	224825	225805	+	69.5	132
1432328at2759	Complete	CP001160_1	1218919	1219914	+	203.5	169
1434266at2759	Fragmented	CM000640_1	1423537	1424223	-	58.3	88
1440961at2759	Missing
1441854at2759	Complete	CM000638_1	2603886	2604632	+	163.2	177
1442062at2759	Missing
1445102at2759	Complete	CM000641_1	512184	512921	+	234.7	190
1450538at2759	Complete	CM000648_1	479752	480945	-	72.6	146
1454155at2759	Complete	CM000653_1	606928	608494	-	50.6	111
1455730at2759	Complete	CM000638_1	2088319	2090229	+	286.8	354
1459797at2759	Complete	CP001160_1	1305406	1306006	+	54.0	95
1474000at2759	Complete	CM000642_1	341621	343096	+	63.0	103
1479417at2759	Complete	CM000639_1	1478574	1479562	+	236.8	165
1488235at2759	Complete	CM000640_1	1619704	1620414	+	146.3	138
1488436at2759	Complete	CM000642_1	1664898	1665383	+	119.0	62
1490022at2759	Complete	CM000651_1	546189	546977	+	124.4	164
1504863at2759	Complete	CM000643_1	1814371	1815146	-	98.0	106
1513531at2759	Complete	CP001160_1	333000	333943	-	190.9	222
1525971at2759	Complete	CM000643_1	1937049	1937408	+	85.1	77
1526152at2759	Missing
1530008at2759	Complete	CM000641_1	1153586	1154208	-	107.0	84
1538526at2759	Complete	CM000649_1	403561	403968	+	127.5	97
1545004at2759	Duplicated	CP001160_1	1876546	1876863	-	75.9	76
1545004at2759	Duplicated	CP001160_1	1881341	1881658	+	74.8	76
1552706at2759	Complete	CM000641_1	1401906	1402707	+	47.5	95
1558822at2759	Complete	CM000638_1	2237868	2238149	+	87.4	65
1563319at2759	Fragmented	CM000640_1	2001831	2002574	+	37.0	98
1567796at2759	Complete	CM000643_1	592159	592810	-	103.8	128
1575179at2759	Fragmented	CM000646_1	385611	385898	-	33.4	33
1576404at2759	Complete	CM000639_1	154563	155534	-	97.7	212
1588798at2759	Complete	CM000643_1	1636948	1637772	-	84.5	114
1593937at2759	Missing
1617752at2759	Complete	CM000639_1	202566	203278	-	91.1	79
1620056at2759	Duplicated	DS999424_1	10802	11200	-	42.7	71
1620056at2759	Duplicated	DS999424_1	7744	8142	+	42.7	71
1623701at2759	Complete	CM000641_1	588326	588883	-	73.3	88
1626636at2759	Complete	DS999419_1	333084	333998	+	79.1	146
1633672at2759	Complete	CM000651_1	314071	314340	-	135.4	83
1645187at2759	Complete	CM000639_1	1052683	1053235	-	32.0	37
