# BUSCO version is: 5.1.2 
# The lineage dataset is: eukaryota_odb10 (Creation date: 2020-09-10, number of genomes: 70, number of BUSCOs: 255)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length
1194691at2759	Duplicated	BDSP01000141_1	390345	391650	+	245.0	272
1194797at2759	Duplicated	BDSP01000036_1	169108	171350	+	298.1	413
1194797at2759	Duplicated	BDSP01000252_1	406067	408316	+	297.7	407
1197019at2759	Complete	BDSP01000087_1	524610	525319	-	159.4	152
1200489at2759	Fragmented	BDSP01000199_1	221150	221788	+	47.5	80
1217666at2759	Duplicated	BDSP01000240_1	269560	270906	+	166.4	169
1217666at2759	Duplicated	BDSP01000289_1	439034	440380	-	164.0	147
1220881at2759	Duplicated	BDSP01000083_1	52782	53906	+	59.1	128
1220881at2759	Duplicated	BDSP01000124_1	57729	58850	-	57.4	138
1222562at2759	Duplicated	BDSP01000153_1	176072	176920	-	138.8	115
1222562at2759	Duplicated	BDSP01000224_1	3472	4425	+	137.5	115
1223488at2759	Duplicated	BDSP01000257_1	86747	87397	+	40.4	101
1223488at2759	Duplicated	BDSP01000255_1	64027	64677	+	39.8	99
1228942at2759	Duplicated	BDSP01000048_1	204365	205099	-	184.5	182
1228942at2759	Duplicated	BDSP01000133_1	12930	13664	-	183.8	182
1233814at2759	Duplicated	BDSP01000177_1	69469	70172	+	156.9	154
1233814at2759	Duplicated	BDSP01000007_1	65849	66563	-	153.1	154
1236198at2759	Duplicated	BDSP01000136_1	231726	232600	+	127.8	122
1236198at2759	Duplicated	BDSP01000030_1	35322	36193	+	126.7	122
1247641at2759	Duplicated	BDSP01000235_1	137299	138879	-	107.0	141
1247641at2759	Duplicated	BDSP01000207_1	539231	540319	+	99.5	138
1248958at2759	Duplicated	BDSP01000087_1	221097	224106	-	487.1	615
1248958at2759	Duplicated	BDSP01000203_1	324392	327292	+	483.8	616
1249159at2759	Duplicated	BDSP01000059_1	55356	55985	+	51.7	146
1249159at2759	Duplicated	BDSP01000041_1	526701	527330	-	50.1	144
1251252at2759	Fragmented	BDSP01000146_1	15735	16253	+	34.4	67
1257440at2759	Duplicated	BDSP01000273_1	172144	172857	+	130.3	143
1257440at2759	Duplicated	BDSP01000136_1	570788	571509	-	124.6	156
1258856at2759	Duplicated	BDSP01000213_1	69008	72141	-	264.6	450
1258856at2759	Duplicated	BDSP01000207_1	34604	37758	-	260.2	450
1259741at2759	Duplicated	BDSP01000107_1	21804	22976	-	253.5	214
1259741at2759	Duplicated	BDSP01000152_1	561507	562631	-	248.7	230
1260807at2759	Duplicated	BDSP01000053_1	5276	6386	+	199.1	220
1260807at2759	Duplicated	BDSP01000259_1	828982	830210	-	197.6	220
1264469at2759	Duplicated	BDSP01000137_1	46150	46947	+	111.0	136
1264469at2759	Duplicated	BDSP01000106_1	47517	48272	+	110.7	132
1266231at2759	Duplicated	BDSP01000071_1	94783	95604	-	198.3	181
1266231at2759	Duplicated	BDSP01000202_1	42642	43466	-	198.0	181
1269244at2759	Duplicated	BDSP01000123_1	519555	520706	-	40.6	98
1269244at2759	Duplicated	BDSP01000118_1	156147	157353	-	40.2	143
1269649at2759	Duplicated	BDSP01000207_1	186005	186888	+	260.8	165
1269649at2759	Duplicated	BDSP01000213_1	232845	233731	+	259.8	165
1275837at2759	Duplicated	BDSP01000087_1	371207	372280	-	280.6	241
1275837at2759	Duplicated	BDSP01000203_1	188759	189846	+	273.6	241
1284731at2759	Fragmented	BDSP01000252_1	302039	302827	+	72.7	101
1287094at2759	Duplicated	BDSP01000148_1	14696	15334	-	82.2	126
1287094at2759	Duplicated	BDSP01000041_1	16297	16935	-	79.9	126
1287401at2759	Duplicated	BDSP01000152_1	302504	303460	+	219.4	168
1287401at2759	Duplicated	BDSP01000044_1	271566	272525	+	219.2	168
1291729at2759	Duplicated	BDSP01000177_1	264685	265541	+	32.9	105
1291729at2759	Duplicated	BDSP01000081_1	122209	123070	+	31.8	104
1304061at2759	Duplicated	BDSP01000188_1	18780	19469	+	116.0	127
1304061at2759	Duplicated	BDSP01000074_1	597965	598654	+	116.0	127
1309031at2759	Duplicated	BDSP01000134_1	51348	53387	+	171.6	344
1309031at2759	Duplicated	BDSP01000290_1	21362	23362	+	158.8	366
1312453at2759	Missing
1314980at2759	Duplicated	BDSP01000169_1	39945	42641	+	211.5	384
1314980at2759	Duplicated	BDSP01000081_1	230145	232833	+	209.1	385
1322299at2759	Duplicated	BDSP01000117_1	245429	247276	+	213.4	316
1322299at2759	Duplicated	BDSP01000074_1	340001	341863	-	213.0	316
1322642at2759	Duplicated	BDSP01000200_1	35629	36819	-	138.9	146
1322642at2759	Duplicated	BDSP01000271_1	69400	70695	+	138.4	143
1323575at2759	Duplicated	BDSP01000016_1	33497	34098	+	116.1	104
1323575at2759	Duplicated	BDSP01000102_1	258914	259530	-	115.8	104
1324510at2759	Duplicated	BDSP01000141_1	387925	389532	-	219.9	254
1324510at2759	Duplicated	BDSP01000078_1	228729	230336	+	219.0	260
1338131at2759	Complete	BDSP01000234_1	168453	169066	+	211.8	148
1339553at2759	Complete	BDSP01000141_1	23358	24498	-	46.7	223
1342242at2759	Duplicated	BDSP01000071_1	176763	178214	+	114.4	153
1342242at2759	Duplicated	BDSP01000202_1	128299	129753	+	114.1	152
1346165at2759	Duplicated	BDSP01000092_1	373635	375107	+	296.6	262
1346165at2759	Duplicated	BDSP01000133_1	283888	285346	-	296.5	263
1346432at2759	Duplicated	BDSP01000273_1	204236	205060	-	91.7	142
1346432at2759	Duplicated	BDSP01000136_1	528071	528895	+	89.9	127
1348942at2759	Duplicated	BDSP01000224_1	43449	44531	-	71.2	188
1348942at2759	Duplicated	BDSP01000153_1	138060	139145	+	66.3	159
1355894at2759	Complete	BDSP01000048_1	300452	301222	+	182.4	140
1358374at2759	Missing
1364586at2759	Missing
1370285at2759	Duplicated	BDSP01000172_1	47344	49555	+	99.9	402
1370285at2759	Duplicated	BDSP01000125_1	14610	16821	-	93.9	350
1370304at2759	Duplicated	BDSP01000266_1	74961	77459	+	86.5	336
1370304at2759	Duplicated	BDSP01000234_1	195800	198264	+	86.1	333
1377237at2759	Fragmented	BDSP01000101_1	53002	55101	-	94.3	100
1379600at2759	Duplicated	BDSP01000141_1	54194	56903	-	204.3	413
1379600at2759	Duplicated	BDSP01000089_1	3301	6049	+	201.8	416
1380409at2759	Duplicated	BDSP01000223_1	199618	200286	-	165.5	150
1380409at2759	Duplicated	BDSP01000111_1	512574	513238	-	159.7	149
1382842at2759	Fragmented	BDSP01000128_1	29192	29851	+	62.0	103
1395649at2759	Duplicated	BDSP01000138_1	11327	12004	+	62.3	124
1395649at2759	Duplicated	BDSP01000245_1	94121	94792	-	58.9	106
1398309at2759	Fragmented	BDSP01000283_1	236372	236902	+	34.1	74
1404162at2759	Duplicated	BDSP01000022_1	113535	115205	+	71.5	197
1404162at2759	Duplicated	BDSP01000184_1	244518	246188	+	70.1	189
1405073at2759	Duplicated	BDSP01000264_1	65557	66102	+	208.4	154
1405073at2759	Duplicated	BDSP01000130_1	234067	234612	-	207.4	154
1405146at2759	Duplicated	BDSP01000167_1	157130	157969	+	104.8	105
1405146at2759	Duplicated	BDSP01000114_1	130039	130878	+	102.4	103
1407446at2759	Missing
1421503at2759	Duplicated	BDSP01000053_1	248102	248698	+	119.6	106
1421503at2759	Duplicated	BDSP01000259_1	554347	554943	-	119.5	105
1423847at2759	Duplicated	BDSP01000117_1	122338	123522	-	151.7	247
1423847at2759	Duplicated	BDSP01000074_1	457079	458263	+	151.3	234
1426075at2759	Duplicated	BDSP01000190_1	45220	45769	-	70.6	92
1426075at2759	Duplicated	BDSP01000140_1	34336	34945	-	69.5	101
1428265at2759	Missing
1428854at2759	Duplicated	BDSP01000260_1	36316	38637	-	332.3	462
1428854at2759	Duplicated	BDSP01000212_1	84820	87510	+	326.9	420
1430056at2759	Duplicated	BDSP01000218_1	133311	134072	+	73.7	116
1430056at2759	Duplicated	BDSP01000242_1	6058	6801	-	73.7	125
1432328at2759	Duplicated	BDSP01000016_1	270273	271287	-	214.4	177
1432328at2759	Duplicated	BDSP01000102_1	25429	26442	+	213.9	176
1434266at2759	Duplicated	BDSP01000014_1	88814	89705	+	72.7	134
1434266at2759	Duplicated	BDSP01000124_1	262166	262976	-	72.1	138
1440961at2759	Missing
1441854at2759	Duplicated	BDSP01000207_1	252238	253281	+	154.9	217
1441854at2759	Duplicated	BDSP01000273_1	139787	140824	-	152.3	218
1442062at2759	Missing
1445102at2759	Duplicated	BDSP01000202_1	161136	161846	+	242.5	191
1445102at2759	Duplicated	BDSP01000071_1	201790	202500	+	238.3	191
1450538at2759	Duplicated	BDSP01000144_1	35601	36632	+	91.4	145
1450538at2759	Duplicated	BDSP01000225_1	65045	66076	+	89.2	144
1454155at2759	Duplicated	BDSP01000087_1	566573	567523	-	50.0	135
1454155at2759	Duplicated	BDSP01000203_1	3420	4365	+	49.1	118
1455730at2759	Duplicated	BDSP01000092_1	406134	407774	+	305.4	330
1455730at2759	Duplicated	BDSP01000133_1	249556	251136	-	305.0	336
1459797at2759	Duplicated	BDSP01000042_1	103212	103713	+	63.0	95
1459797at2759	Duplicated	BDSP01000284_1	46727	47226	+	62.5	95
