# BUSCO version is: 5.1.2 
# The lineage dataset is: eukaryota_odb10 (Creation date: 2020-09-10, number of genomes: 70, number of BUSCOs: 255)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length
39650at2759	Missing
1128607at2759	Duplicated	scaffold00098	38268	39273	+	307.6	226
1129824at2759	Duplicated	scaffold00591	21220	21717	-	78.9	129
1129824at2759	Duplicated	scaffold00122	109005	109502	+	77.0	129
1138059at2759	Complete	scaffold00001	883599	884628	+	252.3	199
1157302at2759	Complete	scaffold00005	406728	407610	-	336.1	202
1161199at2759	Duplicated	scaffold00225	25400	26355	+	59.0	123
1161199at2759	Duplicated	scaffold00225	22070	23030	+	59.0	123
1173229at2759	Complete	scaffold00053	47769	49164	+	104.1	195
1178688at2759	Duplicated	scaffold00107	29869	30441	-	74.0	153
1178688at2759	Duplicated	scaffold00107	33008	33580	+	74.0	153
1182451at2759	Complete	scaffold00131	20908	22112	+	97.3	127
1193442at2759	Duplicated	scaffold00516	8410	9903	+	254.4	288
1193442at2759	Duplicated	scaffold00612	22479	23972	-	252.9	288
1194691at2759	Complete	scaffold00459	35617	36978	-	254.0	265
1194797at2759	Missing
1197019at2759	Complete	scaffold00003	106880	107792	-	151.8	152
1200489at2759	Missing
1217666at2759	Duplicated	scaffold00373	13079	14398	-	185.8	154
1217666at2759	Duplicated	scaffold00768	21827	22345	+	179.0	144
1217666at2759	Duplicated	scaffold01587	6360	6878	+	178.9	144
1220881at2759	Complete	scaffold00011	545157	546194	-	66.1	159
1222562at2759	Complete	scaffold00020	171077	171787	+	136.0	115
1223488at2759	Duplicated	scaffold00291	65969	66544	+	45.3	97
1223488at2759	Duplicated	scaffold00077	2356	2931	+	44.8	96
1228942at2759	Complete	scaffold00286	46513	47232	+	190.7	162
1233814at2759	Complete	scaffold00022	310901	311552	+	157.7	154
1236198at2759	Complete	scaffold00174	94541	95364	+	131.7	148
1247641at2759	Complete	scaffold00007	377331	377933	-	106.8	144
1248958at2759	Complete	scaffold00017	92396	95300	+	486.0	617
1249159at2759	Duplicated	scaffold00092	161815	162426	+	74.8	147
1249159at2759	Duplicated	scaffold00353	45995	46606	-	73.0	149
1251252at2759	Fragmented	scaffold00006	478063	478776	-	24.4	63
1257440at2759	Complete	scaffold00002	598620	599302	-	103.9	126
1258856at2759	Complete	scaffold00446	21667	24744	-	248.1	440
1259741at2759	Complete	scaffold00028	240868	241635	-	214.8	211
1260807at2759	Duplicated	scaffold02206	1099	1956	+	108.8	212
1260807at2759	Duplicated	scaffold01431	5237	6085	-	107.7	208
1264469at2759	Complete	scaffold00071	125394	126089	-	138.4	144
1266231at2759	Fragmented	scaffold00020	381039	381377	-	62.5	92
1269244at2759	Complete	scaffold00069	58363	59452	+	46.0	105
1269649at2759	Complete	scaffold00001	261646	262497	+	258.2	165
1275837at2759	Fragmented	scaffold00002	793474	794253	-	236.9	206
1284731at2759	Duplicated	scaffold01613	3624	4379	-	74.8	112
1284731at2759	Duplicated	scaffold00184	102383	103144	+	74.8	112
1287094at2759	Duplicated	scaffold00213	86550	87152	+	79.2	127
1287094at2759	Duplicated	scaffold02900	1545	2174	+	78.7	127
1287401at2759	Complete	scaffold00261	69030	69812	+	227.0	166
1291729at2759	Complete	scaffold00024	57697	58305	-	47.5	116
1304061at2759	Complete	scaffold00009	502030	503045	-	101.7	127
1309031at2759	Complete	scaffold00005	227336	229440	-	219.1	334
1312453at2759	Missing
1314980at2759	Complete	scaffold00015	361331	364197	-	200.8	358
1322299at2759	Complete	scaffold00012	280868	282805	+	222.9	316
1322642at2759	Complete	scaffold02372	1635	2222	+	162.1	139
1323575at2759	Complete	scaffold00009	76895	77452	+	113.7	112
1324510at2759	Duplicated	scaffold00038	0	1385	+	238.4	330
1324510at2759	Duplicated	scaffold00822	25876	27261	-	236.4	293
1338131at2759	Complete	scaffold00001	1220202	1220789	-	225.4	146
1339553at2759	Fragmented	scaffold00258	32840	33823	+	80.1	163
1342242at2759	Duplicated	scaffold03742	458	1075	+	123.1	155
1342242at2759	Duplicated	scaffold01757	4646	5317	+	119.8	151
1346165at2759	Complete	scaffold00105	48214	49595	+	302.0	259
1346432at2759	Complete	scaffold00006	751003	751839	+	101.3	139
1348942at2759	Complete	scaffold00016	47993	49078	-	71.9	155
1355894at2759	Complete	scaffold00031	244670	245271	+	196.1	141
1358374at2759	Missing
1364586at2759	Missing
1370285at2759	Complete	scaffold00036	146352	148529	-	94.5	315
1370304at2759	Complete	scaffold00004	248174	250381	-	70.1	336
1377237at2759	Complete	scaffold00242	73678	74733	+	87.1	137
1379600at2759	Complete	scaffold00014	87961	90847	+	203.2	434
1380409at2759	Complete	scaffold00281	40011	40652	+	169.4	150
1382842at2759	Fragmented	scaffold00385	7271	7882	-	70.3	92
1395649at2759	Complete	scaffold00003	259458	259994	+	56.6	124
1398309at2759	Missing
1404162at2759	Complete	scaffold00338	27389	28882	-	85.0	202
1405073at2759	Missing
1405146at2759	Missing
1407446at2759	Missing
1421503at2759	Complete	scaffold00018	382450	382905	-	127.9	104
1423847at2759	Complete	scaffold00250	56336	57463	+	199.9	238
1426075at2759	Complete	scaffold00154	132003	132556	-	80.2	111
1428265at2759	Missing
1428854at2759	Duplicated	scaffold01641	113	1981	+	317.9	416
1428854at2759	Duplicated	scaffold00188	42568	44868	+	313.6	399
1430056at2759	Duplicated	scaffold00313	63909	64703	+	81.3	144
1430056at2759	Duplicated	scaffold00203	83816	84621	+	80.1	120
1432328at2759	Complete	scaffold00016	117863	118732	+	232.2	177
1434266at2759	Complete	scaffold00070	33798	34647	-	70.3	135
1440961at2759	Missing
1441854at2759	Complete	scaffold00006	662139	663273	-	161.4	215
1442062at2759	Missing
1445102at2759	Complete	scaffold00173	11149	11856	+	245.6	190
1450538at2759	Complete	scaffold00053	152649	153689	-	96.8	138
1454155at2759	Complete	scaffold00001	561039	562119	-	41.6	72
1455730at2759	Missing
1459797at2759	Complete	scaffold00023	390597	391041	+	60.6	95
1474000at2759	Complete	scaffold00036	309309	310572	-	62.0	107
1479417at2759	Complete	scaffold00004	125931	127916	+	253.7	319
1488235at2759	Complete	scaffold00010	296119	296750	-	162.9	139
1488436at2759	Complete	scaffold00027	310230	310685	+	119.4	62
1490022at2759	Complete	scaffold00022	113382	114140	-	115.1	176
1504863at2759	Complete	scaffold00028	153602	154373	-	105.6	106
1513531at2759	Complete	scaffold00036	153337	154143	-	179.7	225
1525971at2759	Complete	scaffold00067	152020	152283	+	85.0	79
1526152at2759	Missing
1530008at2759	Fragmented	scaffold00038	299119	299487	-	101.1	82
1538526at2759	Complete	scaffold00501	36817	37218	+	132.5	100
1545004at2759	Duplicated	scaffold00010	561167	561421	-	82.6	59
1545004at2759	Duplicated	scaffold00037	133388	133642	-	82.0	59
1552706at2759	Missing
1558822at2759	Duplicated	scaffold00067	75577	75915	-	88.6	65
1558822at2759	Duplicated	scaffold00141	137248	137586	-	87.0	65
1563319at2759	Complete	scaffold00120	7290	8015	+	41.5	129
1567796at2759	Complete	scaffold00047	128405	128964	+	110.9	114
1575179at2759	Fragmented	scaffold00007	524505	524774	-	33.4	29
1576404at2759	Complete	scaffold00550	17090	17875	-	106.3	156
1588798at2759	Fragmented	scaffold00316	43742	44440	-	68.6	55
1593937at2759	Fragmented	scaffold00116	140760	140969	+	19.7	48
1617752at2759	Complete	scaffold00101	16823	17284	-	94.9	80
1620056at2759	Missing
1623701at2759	Duplicated	scaffold00088	109924	110259	+	86.9	90
1623701at2759	Duplicated	scaffold00088	108933	109433	+	85.8	90
1626636at2759	Complete	scaffold00060	155779	156585	+	74.4	161
1633672at2759	Complete	scaffold00002	847166	847633	-	127.2	83
1645187at2759	Duplicated	scaffold00563	3417	3928	-	29.4	37
1645187at2759	Duplicated	scaffold00281	14933	15444	+	29.4	37
