# BUSCO version is: 5.1.2 
# The lineage dataset is: eukaryota_odb10 (Creation date: 2020-09-10, number of genomes: 70, number of BUSCOs: 255)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length
598949at2759	Fragmented	OLMU01004469_1	10641	11675	+	181.9	151
604979at2759	Complete	OLMU01002643_1	1666	3134	-	365.6	263
621827at2759	Missing
625387at2759	Complete	OLMU01003946_1	1454	6598	-	135.4	276
655400at2759	Duplicated	OLMU01004650_1	320	1837	+	170.5	267
655400at2759	Duplicated	OLMU01006060_1	2303	3103	-	156.5	228
664730at2759	Complete	OLMU01004083_1	1056	2394	-	585.5	344
671536at2759	Complete	OLMU01001429_1	1559	3266	-	418.2	361
671846at2759	Complete	OLMU01003994_1	3886	6183	+	81.1	345
673132at2759	Complete	OLMU01005086_1	294	1748	+	254.4	273
674160at2759	Fragmented	OLMU01001370_1	44	2241	+	170.8	377
674169at2759	Complete	OLMU01003044_1	2318	4060	+	121.1	237
679187at2759	Missing
679771at2759	Complete	OLMU01003220_1	2050	3479	-	66.3	177
687505at2759	Complete	OLMU01001292_1	5006	6129	-	140.8	248
692986at2759	Fragmented	OLMU01003246_1	324	1319	+	90.7	170
708105at2759	Fragmented	OLMU01003488_1	4642	6045	-	64.5	137
719531at2759	Complete	OLMU01006031_1	3316	4767	+	344.6	287
720340at2759	Complete	OLMU01004047_1	4560	5942	-	84.7	161
721605at2759	Duplicated	OLMU01000073_1	10909	12193	+	196.0	281
721605at2759	Duplicated	OLMU01001012_1	418	1362	-	172.5	224
722805at2759	Missing
734341at2759	Complete	OLMU01003662_1	688	1668	+	90.6	146
734666at2759	Complete	OLMU01002061_1	566	2119	+	236.0	315
736068at2759	Complete	OLMU01005257_1	11861	13186	-	205.3	302
751335at2759	Duplicated	OLMU01000109_1	5032	6809	-	128.3	181
751335at2759	Duplicated	OLMU01003942_1	8789	10419	-	121.9	181
759498at2759	Complete	OLMU01005414_1	1162	3769	+	363.5	415
761109at2759	Complete	OLMU01001944_1	45	1478	+	333.0	318
768809at2759	Complete	OLMU01005719_1	3863	5224	-	197.5	225
774318at2759	Fragmented	OLMU01002408_1	5	640	-	122.8	139
777920at2759	Complete	OLMU01002602_1	8288	10397	-	335.0	341
779909at2759	Complete	OLMU01000632_1	5742	6750	+	195.1	226
801857at2759	Complete	OLMU01003056_1	910	2145	+	179.9	190
814241at2759	Fragmented	OLMU01003570_1	36	1092	-	107.4	163
817008at2759	Complete	OLMU01005303_1	538	2529	+	425.3	291
834694at2759	Complete	OLMU01003016_1	39882	42031	-	356.4	327
836599at2759	Complete	OLMU01000052_1	2417	4027	+	308.5	273
844748at2759	Missing
855834at2759	Complete	OLMU01004669_1	8641	11047	+	97.4	235
858842at2759	Missing
865202at2759	Complete	OLMU01002358_1	588	1637	-	192.7	215
866359at2759	Complete	OLMU01003573_1	768	1957	-	289.1	250
869548at2759	Fragmented	OLMU01002490_1	3	539	+	126.4	134
878143at2759	Complete	OLMU01000883_1	2339	3983	+	352.3	302
887370at2759	Fragmented	OLMU01003105_1	667	1845	+	67.3	107
891751at2759	Complete	OLMU01000590_1	3296	4812	-	191.9	195
898782at2759	Complete	OLMU01005113_1	8704	10221	+	272.8	294
901894at2759	Missing
905026at2759	Complete	OLMU01001439_1	3240	5316	-	214.8	339
911863at2759	Fragmented	OLMU01003102_1	269	1036	+	21.7	63
917326at2759	Complete	OLMU01000015_1	7829	9912	-	318.1	402
918816at2759	Complete	OLMU01006599_1	5	1348	+	76.1	145
919955at2759	Complete	OLMU01003441_1	1173	2375	-	146.6	234
923657at2759	Duplicated	OLMU01004536_1	4032	4649	+	90.4	167
923657at2759	Duplicated	OLMU01005085_1	312	1182	+	86.9	163
924753at2759	Complete	OLMU01000423_1	32	1621	-	173.3	210
931188at2759	Complete	OLMU01003192_1	2063	3271	-	179.1	240
937275at2759	Missing
937686at2759	Complete	OLMU01000196_1	4028	5582	+	272.0	335
939345at2759	Complete	OLMU01004306_1	2470	3453	+	72.7	114
944899at2759	Complete	OLMU01004909_1	3776	4798	-	350.0	223
946128at2759	Complete	OLMU01000292_1	12484	14493	-	140.0	400
956854at2759	Missing
973442at2759	Fragmented	OLMU01005921_1	325	492	-	40.0	51
974865at2759	Complete	OLMU01004889_1	17204	18238	+	158.0	220
975158at2759	Missing
975557at2759	Complete	OLMU01003961_1	29293	31758	-	403.7	536
976469at2759	Complete	OLMU01002559_1	656	1537	-	144.1	231
981902at2759	Complete	OLMU01002424_1	3509	4759	+	123.4	198
996662at2759	Missing
1001705at2759	Complete	OLMU01002478_1	749	2260	-	106.9	189
1003258at2759	Fragmented	OLMU01003007_1	8	991	-	135.6	206
1010730at2759	Complete	OLMU01006283_1	1663	3066	-	300.5	259
1014314at2759	Complete	OLMU01000931_1	2411	3496	-	107.8	238
1018517at2759	Complete	OLMU01001683_1	28530	29348	-	261.6	209
1019762at2759	Complete	OLMU01001980_1	12744	14600	+	128.7	355
1025450at2759	Complete	OLMU01003150_1	1955	3262	-	164.6	268
1030907at2759	Complete	OLMU01002429_1	16560	17642	-	89.0	227
1032689at2759	Complete	OLMU01003576_1	109	1370	+	148.7	159
1038775at2759	Complete	OLMU01000816_1	7914	8870	+	135.0	203
1041560at2759	Missing
1049599at2759	Missing
1051021at2759	Complete	OLMU01005200_1	924	2510	+	274.3	294
1053181at2759	Fragmented	OLMU01000934_1	5192	5698	-	14.5	80
1057950at2759	Complete	OLMU01000627_1	10491	11495	-	192.7	227
1065019at2759	Complete	OLMU01002945_1	7734	8993	-	293.5	251
1076134at2759	Fragmented	OLMU01000166_1	15071	15817	+	89.6	146
1079130at2759	Complete	OLMU01003038_1	8501	9827	+	303.5	257
1079827at2759	Complete	OLMU01003354_1	22347	23126	-	330.5	219
1085752at2759	Complete	OLMU01002589_1	4850	5761	+	88.6	207
1087488at2759	Missing
1090038at2759	Complete	OLMU01003345_1	31763	32500	+	65.1	118
1094121at2759	Complete	OLMU01003275_1	16831	17337	-	102.3	130
1096688at2759	Complete	OLMU01000507_1	7348	8497	-	302.2	219
1106766at2759	Complete	OLMU01004167_1	1782	3230	-	90.0	190
1107630at2759	Complete	OLMU01003337_1	1811	2650	-	206.1	194
1108845at2759	Complete	OLMU01005261_1	10400	11942	-	291.7	321
1111142at2759	Missing
1112002at2759	Missing
1115196at2759	Complete	OLMU01005109_1	2940	4115	+	376.7	277
1128607at2759	Duplicated	OLMU01003073_1	25727	26834	-	317.5	246
1128607at2759	Duplicated	OLMU01004735_1	3017	3772	-	302.6	207
1129824at2759	Missing
1138059at2759	Complete	OLMU01002984_1	5487	6425	-	246.5	201
1157302at2759	Complete	OLMU01004945_1	5561	6434	+	345.7	203
1161199at2759	Fragmented	OLMU01003540_1	2160	2873	-	53.1	104
1173229at2759	Fragmented	OLMU01005783_1	50	661	+	110.1	145
1178688at2759	Complete	OLMU01005795_1	235	792	+	60.2	117
1182451at2759	Complete	OLMU01002909_1	2622	3563	-	126.9	153
1193442at2759	Complete	OLMU01001702_1	233	1697	+	302.6	271
1194691at2759	Complete	OLMU01001672_1	1574	2873	+	266.0	268
1194797at2759	Complete	OLMU01003479_1	3520	5464	-	307.3	361
1197019at2759	Complete	OLMU01003026_1	19085	20048	+	146.7	162
1200489at2759	Complete	OLMU01003016_1	16453	17070	+	77.4	98
1217666at2759	Complete	OLMU01003742_1	1739	3052	-	194.3	189
1220881at2759	Complete	OLMU01000213_1	1263	2312	-	53.4	127
1222562at2759	Missing
1223488at2759	Complete	OLMU01004883_1	925	1575	-	48.2	91
1228942at2759	Complete	OLMU01004433_1	806	1546	-	196.6	163
1233814at2759	Complete	OLMU01000168_1	8029	8801	-	180.0	154
1236198at2759	Complete	OLMU01000952_1	4961	5713	+	127.9	112
1247641at2759	Complete	OLMU01002562_1	3323	5035	+	106.5	152
1248958at2759	Fragmented	OLMU01005589_1	362	1756	-	166.1	244
1249159at2759	Complete	OLMU01003350_1	3822	4397	-	92.1	155
1251252at2759	Missing
1257440at2759	Complete	OLMU01000408_1	379	1166	+	119.6	138
1258856at2759	Fragmented	OLMU01000142_1	1	1677	-	85.3	176
1259741at2759	Complete	OLMU01001192_1	8154	9017	-	253.0	220
1260807at2759	Complete	OLMU01003010_1	4931	6004	-	201.0	220
1264469at2759	Complete	OLMU01000916_1	1611	2452	+	131.0	135
1266231at2759	Fragmented	OLMU01004896_1	0	512	-	178.6	130
1269244at2759	Missing
1269649at2759	Complete	OLMU01002984_1	3258	4105	+	255.2	165
1275837at2759	Complete	OLMU01001386_1	7885	8897	+	287.7	241
1284731at2759	Complete	OLMU01000570_1	5089	5928	-	65.6	111
1287094at2759	Complete	OLMU01006201_1	1201	1921	+	78.0	125
1287401at2759	Complete	OLMU01003717_1	1655	2440	-	225.9	167
1291729at2759	Complete	OLMU01000082_1	3319	4206	-	47.2	106
1304061at2759	Complete	OLMU01000443_1	373	1142	+	104.6	127
1309031at2759	Fragmented	OLMU01004458_1	81	1740	-	172.8	255
1312453at2759	Missing
1314980at2759	Complete	OLMU01002984_1	12354	15314	-	213.5	363
1322299at2759	Complete	OLMU01004587_1	5539	7389	-	195.4	345
1322642at2759	Complete	OLMU01000639_1	5342	6282	-	150.8	138
1323575at2759	Complete	OLMU01003623_1	9429	10020	-	106.3	112
1324510at2759	Complete	OLMU01000102_1	7709	9308	-	236.5	270
1338131at2759	Complete	OLMU01002057_1	1878	2566	-	219.2	140
1339553at2759	Complete	OLMU01001693_1	492	1708	-	55.8	172
1342242at2759	Duplicated	OLMU01001763_1	3141	3854	-	115.2	178
1342242at2759	Duplicated	OLMU01003497_1	1018	2328	+	113.8	144
1346165at2759	Complete	OLMU01002383_1	1593	3058	-	298.9	234
1346432at2759	Complete	OLMU01002625_1	10323	11171	+	101.1	209
1348942at2759	Complete	OLMU01001375_1	12417	13499	+	79.8	182
1355894at2759	Complete	OLMU01006341_1	468	1084	+	196.6	141
1358374at2759	Missing
1364586at2759	Missing
1370285at2759	Complete	OLMU01000857_1	2398	4728	-	98.4	340
1370304at2759	Complete	OLMU01004675_1	2466	4752	+	72.9	302
1377237at2759	Fragmented	OLMU01003417_1	361	1914	+	86.2	107
1379600at2759	Complete	OLMU01001725_1	4378	7250	+	210.0	486
1380409at2759	Complete	OLMU01000282_1	133	858	+	170.5	139
1382842at2759	Fragmented	OLMU01005361_1	15190	15705	-	60.2	95
1395649at2759	Fragmented	OLMU01003381_1	2486	3049	+	53.1	85
1398309at2759	Complete	OLMU01003354_1	26878	27351	+	41.1	82
1404162at2759	Complete	OLMU01000157_1	1912	3417	+	87.4	169
1405073at2759	Complete	OLMU01004242_1	9210	9752	-	220.0	154
1405146at2759	Complete	OLMU01002927_1	3520	4437	-	101.9	113
1407446at2759	Missing
1421503at2759	Missing
1423847at2759	Complete	OLMU01003432_1	208	1365	+	190.5	250
1426075at2759	Complete	OLMU01003196_1	246	873	+	82.2	100
1428265at2759	Missing
1428854at2759	Complete	OLMU01004024_1	2	1612	+	345.1	362
1430056at2759	Complete	OLMU01003453_1	2446	3204	+	71.6	130
1432328at2759	Complete	OLMU01001426_1	14439	15299	-	231.4	178
1434266at2759	Complete	OLMU01000311_1	1999	2996	-	74.6	170
1440961at2759	Missing
1441854at2759	Complete	OLMU01000510_1	3370	4206	-	139.5	155
1442062at2759	Missing
1445102at2759	Complete	OLMU01004874_1	2420	3127	+	247.8	190
1450538at2759	Missing
1454155at2759	Complete	OLMU01003256_1	18037	19381	+	49.3	157
1455730at2759	Complete	OLMU01002410_1	1655	3301	+	308.8	325
1459797at2759	Complete	OLMU01001189_1	1220	1712	-	58.7	95
1474000at2759	Complete	OLMU01003218_1	2202	3349	-	58.1	119
1479417at2759	Complete	OLMU01001164_1	18638	19573	+	238.7	168
1488235at2759	Complete	OLMU01005337_1	6345	7046	-	151.4	139
1488436at2759	Complete	OLMU01005775_1	261	515	-	117.2	62
1490022at2759	Complete	OLMU01000135_1	4643	5510	+	127.0	155
1504863at2759	Complete	OLMU01002432_1	8514	9180	-	107.3	108
1513531at2759	Complete	OLMU01000858_1	9436	10185	-	196.8	207
1525971at2759	Complete	OLMU01003187_1	1651	1920	+	82.6	79
1526152at2759	Missing
1530008at2759	Complete	OLMU01001484_1	3468	4010	-	100.7	83
1538526at2759	Complete	OLMU01002911_1	2165	2587	+	137.0	102
1545004at2759	Complete	OLMU01004100_1	534	818	-	75.7	60
1552706at2759	Complete	OLMU01003664_1	6884	7501	-	56.0	103
1558822at2759	Complete	OLMU01000248_1	587	942	+	88.7	65
1563319at2759	Fragmented	OLMU01004683_1	4359	4907	+	49.6	101
1567796at2759	Complete	OLMU01001322_1	4222	4969	-	105.4	128
1575179at2759	Complete	OLMU01000883_1	5798	6088	-	31.1	41
1576404at2759	Complete	OLMU01002925_1	3364	4305	-	105.2	175
1588798at2759	Complete	OLMU01003230_1	898	1575	-	83.2	73
1593937at2759	Missing
1617752at2759	Complete	OLMU01000487_1	94	544	+	98.3	80
1620056at2759	Complete	OLMU01003073_1	76412	76825	-	43.8	77
1623701at2759	Complete	OLMU01000621_1	408	926	-	82.2	89
1626636at2759	Complete	OLMU01002706_1	556	1426	+	81.9	135
1633672at2759	Complete	OLMU01005257_1	4877	5222	-	137.9	83
1645187at2759	Complete	OLMU01004181_1	2517	3037	-	31.3	38
