# BUSCO version is: 5.1.2 
# The lineage dataset is: eukaryota_odb10 (Creation date: 2020-09-10, number of genomes: 70, number of BUSCOs: 255)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length
1421503at2759	Fragmented	scaffold57_size959080	164044	164418	+	102.0	95
1423847at2759	Complete	scaffold186_size574618	330556	331635	+	110.5	178
1426075at2759	Complete	scaffold183_size469198	359263	359715	+	66.0	82
1428265at2759	Missing
1428854at2759	Complete	scaffold65_size510149	141920	144657	-	347.9	412
1430056at2759	Complete	scaffold38_size597357	371150	372064	+	70.3	132
1432328at2759	Complete	scaffold53_size842038	542401	543351	+	213.7	168
1434266at2759	Complete	scaffold60_size524837	60034	61018	+	72.3	146
1440961at2759	Missing
1441854at2759	Complete	scaffold317_size120833	41586	42692	+	157.3	203
1442062at2759	Missing
1445102at2759	Fragmented	scaffold234_size301731	117031	117692	-	202.2	171
1450538at2759	Complete	scaffold322_size364683	81596	82729	-	76.3	122
1454155at2759	Complete	scaffold11_size2099203	385236	386718	-	51.6	91
1455730at2759	Complete	scaffold236_size180277	40555	42354	+	289.9	357
1459797at2759	Complete	scaffold192_size360471	301302	301834	+	59.2	95
1474000at2759	Complete	scaffold171_size496807	274825	276205	-	60.7	131
1479417at2759	Complete	scaffold175_size403523	394942	395676	+	245.8	168
1488235at2759	Complete	scaffold103_size603235	299100	299654	-	156.5	139
1488436at2759	Complete	scaffold17_size542218	230178	230663	-	120.2	62
1490022at2759	Complete	scaffold692_size44857	31940	32689	-	124.7	169
1504863at2759	Duplicated	scaffold22_size1075405	288130	288883	+	90.3	106
1504863at2759	Duplicated	scaffold249_size437664	173212	174004	-	90.3	106
1513531at2759	Complete	scaffold52_size687078	293873	294709	+	180.8	230
1525971at2759	Complete	scaffold63_size1124630	665900	666190	+	84.3	79
1526152at2759	Missing
1530008at2759	Fragmented	scaffold21_size630201	490634	490918	-	108.0	75
1538526at2759	Complete	scaffold44_size824116	593475	593981	+	125.2	112
1545004at2759	Complete	scaffold101_size565204	235615	235905	+	76.7	72
1552706at2759	Complete	scaffold106_size273814	46854	47664	+	53.7	92
1558822at2759	Complete	scaffold315_size151259	78456	78737	+	86.5	65
1563319at2759	Fragmented	scaffold558_size95743	67346	68074	+	32.9	98
1567796at2759	Complete	scaffold86_size624847	153316	153922	-	108.0	132
1575179at2759	Complete	scaffold9_size952703	560926	561204	-	32.0	41
1576404at2759	Complete	scaffold270_size483417	179128	179952	-	111.7	211
1588798at2759	Complete	scaffold30_size1839819	676703	677485	+	79.2	93
1593937at2759	Missing
1617752at2759	Complete	scaffold57_size959080	531434	532147	-	95.6	85
1620056at2759	Complete	scaffold166_size407505	118448	118858	-	41.9	69
1623701at2759	Complete	scaffold203_size675210	419722	420360	-	67.0	84
1626636at2759	Complete	scaffold298_size316157	86637	87536	+	77.7	126
1633672at2759	Complete	scaffold95_size415656	366067	366336	-	131.8	83
1645187at2759	Duplicated	scaffold363_size109130	19947	20529	+	32.5	37
1645187at2759	Duplicated	scaffold693_size46942	16178	16760	-	32.5	37
