# BUSCO version is: 5.1.2 
# The lineage dataset is: eukaryota_odb10 (Creation date: 2020-09-10, number of genomes: 70, number of BUSCOs: 255)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length
1258856at2759	Complete	Sro_contig229	8138	11414	+	234.6	390
1259741at2759	Complete	Sro_contig23	134986	135825	+	258.8	239
1260807at2759	Complete	Sro_contig11	106160	107242	-	197.9	213
1264469at2759	Complete	Sro_contig299	72686	73498	-	99.2	149
1266231at2759	Complete	Sro_contig756	9617	10408	+	209.1	185
1269244at2759	Complete	Sro_contig113	33717	35044	+	49.8	115
1269649at2759	Complete	Sro_contig203	88218	89160	-	255.7	165
1275837at2759	Complete	Sro_contig1985	5460	6512	-	267.7	239
1284731at2759	Fragmented	Sro_contig1229	27440	28168	+	61.4	105
1287094at2759	Complete	Sro_contig1479	26733	27392	-	75.6	126
1287401at2759	Complete	Sro_contig803	28698	29522	+	210.8	161
1291729at2759	Complete	Sro_contig696	30262	31048	-	55.2	108
1304061at2759	Complete	Sro_contig358	56902	57820	-	107.4	127
1309031at2759	Complete	Sro_contig515	11475	13798	+	173.7	315
1312453at2759	Missing
1314980at2759	Complete	Sro_contig121	83983	87386	+	193.5	345
1322299at2759	Complete	Sro_contig357	27722	29620	-	191.3	320
1322642at2759	Complete	Sro_contig1481	11194	11994	+	142.3	140
1323575at2759	Complete	Sro_contig246	59114	59776	+	108.1	112
1324510at2759	Complete	Sro_contig1295	26087	27556	-	240.7	276
1338131at2759	Complete	Sro_contig1636	5463	6053	+	223.7	140
1339553at2759	Complete	Sro_contig219	5841	7184	+	45.6	203
1342242at2759	Complete	Sro_contig1348	27224	28710	+	121.6	158
1346165at2759	Complete	Sro_contig1	153809	155263	+	296.7	234
1346432at2759	Duplicated	Sro_contig49	149971	150786	-	94.8	170
1346432at2759	Duplicated	Sro_contig691	3880	4695	-	95.3	170
1348942at2759	Complete	Sro_contig65	120268	121380	-	83.9	193
1355894at2759	Complete	Sro_contig1265	2820	3454	+	193.1	141
1358374at2759	Missing
1364586at2759	Missing
1370285at2759	Fragmented	Sro_contig70	7043	9493	-	78.8	214
1370304at2759	Complete	Sro_contig785	33000	35381	-	76.7	297
1377237at2759	Fragmented	Sro_contig264	1716	3596	+	87.3	100
1379600at2759	Complete	Sro_contig1828	5793	8487	+	191.0	447
1380409at2759	Complete	Sro_contig314	48309	49058	+	146.5	128
1382842at2759	Duplicated	Sro_contig137	25335	26063	+	57.2	117
1382842at2759	Duplicated	Sro_contig286	3836	4432	-	58.7	119
1395649at2759	Complete	Sro_contig1968	10381	10962	+	57.1	91
1398309at2759	Fragmented	Sro_contig458	34794	35315	+	39.1	59
1404162at2759	Complete	Sro_contig2214	843	2660	+	86.8	195
1405073at2759	Complete	Sro_contig196	79925	80687	+	206.4	154
1405146at2759	Complete	Sro_contig958	21275	22221	+	101.2	106
1407446at2759	Missing
1421503at2759	Fragmented	Sro_contig1218	13593	14177	-	128.7	99
1423847at2759	Complete	Sro_contig1551	19851	21128	+	181.7	235
1426075at2759	Complete	Sro_contig227	59886	60464	-	84.1	99
1428265at2759	Missing
1428854at2759	Complete	Sro_contig737	3426	6062	+	342.9	394
1430056at2759	Duplicated	Sro_contig719	34309	35100	+	73.8	119
1430056at2759	Duplicated	Sro_contig1168	25359	26120	+	74.0	119
1432328at2759	Complete	Sro_contig961	16994	17981	-	225.5	172
1434266at2759	Complete	Sro_contig1926	10555	11484	+	83.7	134
1440961at2759	Missing
1441854at2759	Complete	Sro_contig1459	18760	19929	-	148.0	179
1442062at2759	Missing
1445102at2759	Complete	Sro_contig179	78719	79426	-	254.5	190
1450538at2759	Complete	Sro_contig768	33754	34803	-	89.4	135
1454155at2759	Complete	Sro_contig1823	6611	7658	+	49.1	118
1455730at2759	Complete	Sro_contig178	36529	38241	+	313.3	318
1459797at2759	Duplicated	Sro_contig1545	12498	12984	+	57.2	95
1459797at2759	Duplicated	Sro_contig1409	1722	2176	+	60.9	95
1474000at2759	Duplicated	Sro_contig1005	30377	31538	+	61.2	98
1474000at2759	Duplicated	Sro_contig142	96425	97596	-	63.1	99
1479417at2759	Complete	Sro_contig1457	1558	2442	+	237.4	167
1488235at2759	Complete	Sro_contig770	25234	25671	+	121.7	109
1488436at2759	Complete	Sro_contig529	16183	16660	+	118.7	62
1490022at2759	Complete	Sro_contig218	39247	40162	-	112.1	187
1504863at2759	Complete	Sro_contig526	8620	9268	+	91.7	136
1513531at2759	Complete	Sro_contig2445	5567	6271	+	180.6	189
1525971at2759	Complete	Sro_contig219	40380	40646	+	85.2	74
1526152at2759	Missing
1530008at2759	Fragmented	Sro_contig758	27862	28384	-	93.5	82
1538526at2759	Complete	Sro_contig1863	8514	8930	+	134.4	102
1545004at2759	Complete	Sro_contig690	28494	28751	+	85.7	61
1552706at2759	Complete	Sro_contig288	61307	61949	-	54.1	100
1558822at2759	Complete	Sro_contig827:25852-40736	25852	26226	-	89.7	65
1563319at2759	Fragmented	Sro_contig154	45524	45979	+	45.7	101
1567796at2759	Complete	Sro_contig325	64804	65521	-	104.2	128
1575179at2759	Fragmented	Sro_contig763	24600	24872	+	33.8	37
1576404at2759	Complete	Sro_contig729:6412-51776	6412	7164	+	108.6	162
1588798at2759	Complete	Sro_contig358	55320	56028	-	83.2	87
1593937at2759	Missing
1617752at2759	Complete	Sro_contig228	58480	59066	-	95.6	84
1620056at2759	Complete	Sro_contig1389	9917	10408	-	54.4	92
1623701at2759	Complete	Sro_contig829	33375	33932	-	75.2	89
1626636at2759	Complete	Sro_contig443	22804	23933	+	73.3	176
1633672at2759	Complete	Sro_contig428	49056	49559	+	125.9	83
1645187at2759	Complete	Sro_contig2399	10157	10567	+	39.4	48
