# BUSCO version is: 5.1.2 
# The lineage dataset is: eukaryota_odb10 (Creation date: 2020-09-10, number of genomes: 70, number of BUSCOs: 255)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length
1115196at2759	Complete	scaffold_662	42338	43573	-	358.0	250
1128607at2759	Fragmented	scaffold_247	17286	18038	-	247.9	160
1129824at2759	Missing
1138059at2759	Complete	scaffold_124	212099	213109	-	236.1	200
1157302at2759	Complete	scaffold_297	126513	127268	+	325.8	202
1161199at2759	Complete	scaffold_2	819840	820884	-	58.0	164
1173229at2759	Fragmented	scaffold_10	174167	174898	+	93.6	123
1178688at2759	Complete	scaffold_101	330051	330701	+	73.2	146
1182451at2759	Complete	scaffold_35	358990	359784	+	126.3	165
1193442at2759	Complete	scaffold_181	67355	68862	+	300.0	291
1194691at2759	Complete	scaffold_797	33126	34407	-	239.0	265
1194797at2759	Complete	scaffold_616	19364	21632	+	315.7	410
1197019at2759	Complete	scaffold_74	321115	321954	+	132.6	143
1200489at2759	Complete	scaffold_7	165463	166188	-	62.8	92
1217666at2759	Complete	scaffold_283	18666	19202	+	173.4	147
1220881at2759	Complete	scaffold_132	165583	166689	+	42.2	121
1222562at2759	Complete	scaffold_619	51299	52003	-	138.1	114
1223488at2759	Complete	scaffold_79	225689	226369	+	52.0	102
1228942at2759	Complete	scaffold_2	1017368	1018060	+	177.2	163
1233814at2759	Complete	scaffold_232	55711	56994	+	146.7	160
1236198at2759	Complete	scaffold_318	130106	130833	+	127.1	110
1247641at2759	Complete	scaffold_1226	19586	21355	+	100.7	134
1248958at2759	Complete	scaffold_27	93674	96768	-	464.0	621
1249159at2759	Complete	scaffold_191	208125	208943	-	48.1	122
1251252at2759	Fragmented	scaffold_22	539090	539751	-	25.9	67
1257440at2759	Complete	scaffold_121	157775	158566	-	122.8	135
1258856at2759	Complete	scaffold_210	75293	78441	+	242.5	466
1259741at2759	Complete	scaffold_228	16269	17600	+	202.3	206
1260807at2759	Complete	scaffold_43	351479	352573	+	187.9	220
1264469at2759	Complete	scaffold_617	27560	28615	+	121.8	132
1266231at2759	Complete	scaffold_300	5703	6353	-	204.4	185
1269244at2759	Complete	scaffold_575	58108	59833	+	42.4	96
1269649at2759	Complete	scaffold_397	9199	10145	+	256.6	165
1275837at2759	Complete	scaffold_405	73893	74996	-	275.6	239
1284731at2759	Complete	scaffold_28	154707	155546	-	65.5	118
1287094at2759	Complete	scaffold_394	112794	113282	-	75.0	127
1287401at2759	Complete	scaffold_763	53902	54696	-	222.7	169
1291729at2759	Complete	scaffold_1579	8104	9019	+	37.1	95
1304061at2759	Complete	scaffold_348	150087	151210	-	121.9	128
1309031at2759	Complete	scaffold_579	53905	56298	+	213.5	359
1312453at2759	Missing
1314980at2759	Complete	scaffold_151	157266	160847	-	151.3	326
1322299at2759	Complete	scaffold_382	101673	103916	-	200.3	299
1322642at2759	Complete	scaffold_665	14203	14847	-	140.5	143
1323575at2759	Complete	scaffold_11	51399	52210	+	110.4	116
1324510at2759	Complete	scaffold_331	95040	97016	+	179.0	256
1338131at2759	Complete	scaffold_27	423438	424454	+	217.9	140
1339553at2759	Complete	scaffold_104	145206	146402	+	37.4	211
1342242at2759	Complete	scaffold_244	69108	70628	+	110.7	159
1346165at2759	Complete	scaffold_288	154332	156274	-	300.3	274
1346432at2759	Complete	scaffold_210	100819	101676	-	100.1	148
1348942at2759	Complete	scaffold_231	113405	114514	-	77.5	158
1355894at2759	Complete	scaffold_761	33730	34616	-	177.9	141
1358374at2759	Missing
1364586at2759	Missing
1370285at2759	Complete	scaffold_177	225755	228130	+	77.7	259
1370304at2759	Complete	scaffold_636	7370	9721	-	78.8	260
1377237at2759	Fragmented	scaffold_795	67889	68140	+	51.2	67
1379600at2759	Complete	scaffold_203	186265	189496	-	189.3	430
1380409at2759	Complete	scaffold_354	21784	22813	+	152.5	155
1382842at2759	Complete	scaffold_32	7201	7821	+	53.7	117
1395649at2759	Complete	scaffold_58	51037	51684	+	55.4	117
1398309at2759	Fragmented	scaffold_58	66289	66828	+	38.2	57
1404162at2759	Complete	scaffold_34	274196	275287	+	65.4	182
1405073at2759	Complete	scaffold_795	58536	59081	-	205.4	154
1405146at2759	Complete	scaffold_165	192582	193492	+	94.6	106
1407446at2759	Missing
1421503at2759	Fragmented	scaffold_9	97894	98292	-	127.2	99
1423847at2759	Complete	scaffold_261	45974	47179	-	188.6	233
1426075at2759	Complete	scaffold_43	332378	333327	-	70.6	96
1428265at2759	Missing
1428854at2759	Complete	scaffold_997	24539	27438	+	322.9	408
1430056at2759	Complete	scaffold_261	35403	35804	-	67.9	101
1432328at2759	Complete	scaffold_497	93146	94180	-	212.8	176
1434266at2759	Complete	scaffold_238	189839	190708	-	67.2	120
1440961at2759	Missing
1441854at2759	Complete	scaffold_529	66615	67889	+	129.4	174
1442062at2759	Missing
1445102at2759	Complete	scaffold_575	39328	40211	+	257.1	190
1450538at2759	Complete	scaffold_27	112541	113620	-	95.2	138
1454155at2759	Complete	scaffold_175	2938	4014	+	52.5	98
1455730at2759	Complete	scaffold_51	384950	386611	+	321.4	324
1459797at2759	Complete	scaffold_94	39617	40330	+	62.4	96
1474000at2759	Complete	scaffold_104	146662	147772	-	55.4	97
1479417at2759	Complete	scaffold_116	169489	170472	-	226.6	164
1488235at2759	Complete	scaffold_181	153057	153871	+	156.9	138
1488436at2759	Complete	scaffold_835	72062	72559	-	117.4	62
1490022at2759	Complete	scaffold_933	70190	70951	+	116.2	161
1504863at2759	Complete	scaffold_405	75711	76154	+	99.5	108
1513531at2759	Complete	scaffold_144	96315	96893	+	153.8	160
1525971at2759	Complete	scaffold_306	110276	110548	-	83.1	79
1526152at2759	Missing
1530008at2759	Complete	scaffold_560	86776	87524	-	96.0	83
1538526at2759	Complete	scaffold_2568	2866	3372	+	122.1	99
1545004at2759	Complete	scaffold_21	317657	317911	+	79.1	62
1552706at2759	Complete	scaffold_62	324826	326315	+	63.0	89
1558822at2759	Complete	scaffold_67	40261	40542	+	95.2	65
1563319at2759	Fragmented	scaffold_622	36365	36820	+	37.5	101
1567796at2759	Complete	scaffold_18	210482	211271	-	102.5	132
1575179at2759	Fragmented	scaffold_357	149639	149935	-	26.2	28
1576404at2759	Complete	scaffold_190	79966	80736	+	102.9	163
1588798at2759	Complete	scaffold_63	294014	294811	-	67.2	77
1593937at2759	Missing
1617752at2759	Complete	scaffold_855	20231	20971	+	94.9	81
1620056at2759	Complete	scaffold_3	854532	855053	+	29.5	68
1623701at2759	Complete	scaffold_103	269061	269627	+	73.4	90
1626636at2759	Complete	scaffold_812	36514	37338	-	77.9	151
1633672at2759	Complete	scaffold_357	15555	16080	+	136.0	83
1645187at2759	Complete	scaffold_4	169377	169790	-	35.7	38
