# BUSCO version is: 5.1.2 
# The lineage dataset is: eukaryota_odb10 (Creation date: 2020-09-10, number of genomes: 70, number of BUSCOs: 255)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length
418107at2759	Duplicated	BLYE01000046_1	112814	114208	-	387.4	357
418107at2759	Duplicated	BLYE01000218_1	99301	100695	-	387.4	357
426305at2759	Duplicated	BLYE01000072_1	30269	32836	+	272.7	500
426305at2759	Duplicated	BLYE01000029_1	306211	307836	+	249.4	377
450058at2759	Missing
453044at2759	Complete	BLYE01000001_1	1283865	1285265	+	205.6	323
457861at2759	Missing
464990at2759	Missing
491869at2759	Complete	BLYE01000005_1	425372	426907	+	176.5	244
513979at2759	Duplicated	BLYE01000017_1	391215	393233	-	147.8	221
513979at2759	Duplicated	BLYE01000156_1	196484	198502	-	147.8	221
543764at2759	Duplicated	BLYE01000004_1	552981	554504	-	179.7	205
543764at2759	Duplicated	BLYE01000106_1	56774	58303	-	179.2	205
549762at2759	Duplicated	BLYE01000104_1	94207	96015	-	399.9	337
549762at2759	Duplicated	BLYE01000004_1	97110	98918	-	399.3	338
549762at2759	Duplicated	BLYE01000102_1	10008	11623	-	374.8	293
551907at2759	Complete	BLYE01000009_1	779203	781634	-	210.1	332
570797at2759	Duplicated	BLYE01000004_1	193104	194726	-	394.4	481
570797at2759	Duplicated	BLYE01000104_1	189535	191157	-	391.2	471
582756at2759	Complete	BLYE01000012_1	766897	768156	+	187.6	323
598949at2759	Complete	BLYE01000012_1	732835	736800	-	280.5	364
604979at2759	Complete	BLYE01000017_1	751760	753172	-	373.9	259
621827at2759	Missing
625387at2759	Duplicated	BLYE01000153_1	13963	18856	+	126.7	322
625387at2759	Duplicated	BLYE01000016_1	584364	589253	+	125.7	320
655400at2759	Complete	BLYE01000015_1	488563	489993	+	167.0	255
664730at2759	Complete	BLYE01000001_1	197767	199132	-	593.0	346
671536at2759	Duplicated	BLYE01000009_1	525188	526809	+	422.2	357
671536at2759	Duplicated	BLYE01000123_1	65216	66837	+	422.2	357
671846at2759	Fragmented	BLYE01000007_1	363466	366267	+	43.9	191
673132at2759	Duplicated	BLYE01000055_1	49500	50905	+	234.4	273
673132at2759	Duplicated	BLYE01000064_1	56206	57612	+	217.2	274
674160at2759	Complete	BLYE01000001_1	546843	555646	-	324.9	819
674169at2759	Duplicated	BLYE01000010_1	141477	142670	-	108.5	196
674169at2759	Duplicated	BLYE01000129_1	20284	21477	-	108.2	194
679187at2759	Duplicated	BLYE01000004_1	1228634	1230619	-	244.1	387
679187at2759	Duplicated	BLYE01000101_1	1771	3756	-	244.1	387
679771at2759	Complete	BLYE01000003_1	532527	533567	-	73.6	168
687505at2759	Complete	BLYE01000001_1	801851	803022	-	144.1	237
692986at2759	Complete	BLYE01000001_1	1216337	1218771	-	112.1	290
708105at2759	Duplicated	BLYE01000022_1	432938	434206	+	64.1	156
708105at2759	Duplicated	BLYE01000170_1	121107	122375	+	63.2	161
719531at2759	Complete	BLYE01000012_1	294670	296125	+	325.6	284
720340at2759	Fragmented	BLYE01000007_1	25457	26806	-	94.8	122
721605at2759	Duplicated	BLYE01000014_1	553511	554790	-	190.9	242
721605at2759	Duplicated	BLYE01000142_1	325333	326616	-	190.9	242
722805at2759	Missing
734341at2759	Complete	BLYE01000002_1	686340	687428	+	96.0	154
734666at2759	Complete	BLYE01000007_1	651439	652974	+	234.0	334
736068at2759	Duplicated	BLYE01000014_1	615729	617087	+	179.8	306
736068at2759	Duplicated	BLYE01000142_1	386029	387387	+	179.8	306
751335at2759	Complete	BLYE01000003_1	617134	618751	+	125.8	194
759498at2759	Duplicated	BLYE01000100_1	150194	152663	+	468.7	415
759498at2759	Duplicated	BLYE01000004_1	980240	982712	+	468.7	415
761109at2759	Duplicated	BLYE01000026_1	143435	144990	+	325.9	304
761109at2759	Duplicated	BLYE01000186_1	35502	37057	+	325.9	304
768809at2759	Duplicated	BLYE01000007_1	324620	325936	+	192.4	230
768809at2759	Duplicated	BLYE01000116_1	92208	93524	+	192.4	230
774318at2759	Complete	BLYE01000001_1	2426322	2427539	+	251.6	271
777920at2759	Duplicated	BLYE01000004_1	639112	641161	+	337.8	346
777920at2759	Duplicated	BLYE01000106_1	139523	141572	+	337.8	345
779909at2759	Missing
801857at2759	Complete	BLYE01000021_1	442158	443321	+	177.3	209
814241at2759	Complete	BLYE01000006_1	679537	680946	-	202.9	313
817008at2759	Complete	BLYE01000003_1	584085	586058	+	423.8	300
834694at2759	Duplicated	BLYE01000010_1	103616	104857	-	338.0	296
834694at2759	Duplicated	BLYE01000130_1	16054	17295	-	338.0	296
834694at2759	Duplicated	BLYE01000010_1	37840	39018	-	321.5	285
834694at2759	Duplicated	BLYE01000131_1	28390	29568	-	321.5	285
836599at2759	Complete	BLYE01000012_1	374905	376485	+	320.2	267
844748at2759	Fragmented	BLYE01000114_1	4	1434	+	72.7	236
855834at2759	Duplicated	BLYE01000004_1	1011520	1013672	-	112.1	253
855834at2759	Duplicated	BLYE01000100_1	189429	191581	-	110.7	253
858842at2759	Complete	BLYE01000001_1	2030379	2031680	+	221.0	229
865202at2759	Complete	BLYE01000001_1	1313552	1314466	-	190.6	200
866359at2759	Duplicated	BLYE01000227_1	31514	32718	+	302.1	224
866359at2759	Duplicated	BLYE01000053_1	76238	77439	+	300.8	224
869548at2759	Duplicated	BLYE01000017_1	372664	373296	+	168.6	161
869548at2759	Duplicated	BLYE01000156_1	177387	178019	+	168.6	161
878143at2759	Duplicated	BLYE01000014_1	421831	423364	-	346.5	277
878143at2759	Duplicated	BLYE01000142_1	198537	200061	-	343.5	277
887370at2759	Fragmented	BLYE01000002_1	1683448	1684629	+	52.6	167
891751at2759	Complete	BLYE01000046_1	141248	142858	+	195.6	190
898782at2759	Complete	BLYE01000015_1	215161	216854	-	229.3	264
901894at2759	Complete	BLYE01000001_1	1402851	1404395	+	127.0	314
905026at2759	Complete	BLYE01000003_1	1420450	1422687	-	176.7	345
911863at2759	Fragmented	BLYE01000056_1	44472	45338	-	31.1	79
917326at2759	Complete	BLYE01000017_1	619532	621506	+	324.7	386
918816at2759	Duplicated	BLYE01000106_1	212076	213698	+	91.1	188
918816at2759	Duplicated	BLYE01000004_1	711160	712782	+	89.7	186
919955at2759	Duplicated	BLYE01000022_1	505812	507074	+	142.7	219
919955at2759	Duplicated	BLYE01000170_1	192693	193955	+	142.7	219
923657at2759	Duplicated	BLYE01000228_1	51602	52590	+	66.9	142
923657at2759	Duplicated	BLYE01000055_1	97630	98620	+	66.6	138
924753at2759	Duplicated	BLYE01000106_1	246026	247675	+	172.7	208
924753at2759	Duplicated	BLYE01000004_1	744410	746071	+	172.5	208
931188at2759	Duplicated	BLYE01000004_1	900031	901814	-	360.6	354
931188at2759	Duplicated	BLYE01000100_1	75412	77195	-	360.0	354
937275at2759	Missing
937686at2759	Complete	BLYE01000012_1	646899	648341	-	267.2	334
939345at2759	Duplicated	BLYE01000020_1	390095	390898	+	81.9	120
939345at2759	Duplicated	BLYE01000163_1	76583	77386	+	81.9	120
944899at2759	Complete	BLYE01000011_1	563200	564291	-	333.7	223
946128at2759	Duplicated	BLYE01000019_1	321020	322849	+	134.3	394
946128at2759	Duplicated	BLYE01000161_1	21456	23285	+	134.2	394
956854at2759	Missing
973442at2759	Fragmented	BLYE01000014_1	205459	205641	+	36.9	51
974865at2759	Duplicated	BLYE01000020_1	404276	405319	+	153.9	223
974865at2759	Duplicated	BLYE01000163_1	90751	91794	+	153.9	223
975158at2759	Missing
975557at2759	Duplicated	BLYE01000119_1	105169	107675	-	393.9	447
975557at2759	Duplicated	BLYE01000007_1	516219	518725	-	393.9	445
976469at2759	Duplicated	BLYE01000050_1	54168	55064	-	133.2	226
976469at2759	Duplicated	BLYE01000222_1	25368	26264	-	133.2	226
981902at2759	Duplicated	BLYE01000118_1	173115	174437	+	113.5	232
981902at2759	Duplicated	BLYE01000007_1	823235	824557	+	113.5	232
996662at2759	Missing
1001705at2759	Duplicated	BLYE01000017_1	460611	462296	+	111.3	175
1001705at2759	Duplicated	BLYE01000156_1	266509	268194	+	111.3	175
1003258at2759	Complete	BLYE01000001_1	1248186	1249478	-	190.1	300
1010730at2759	Complete	BLYE01000006_1	250698	252456	-	302.8	261
1014314at2759	Duplicated	BLYE01000046_1	66002	66871	+	122.8	203
1014314at2759	Duplicated	BLYE01000218_1	46628	47497	+	122.8	203
1018517at2759	Duplicated	BLYE01000127_1	15911	16750	+	267.6	210
1018517at2759	Duplicated	BLYE01000010_1	432511	433350	+	267.4	210
1019762at2759	Duplicated	BLYE01000181_1	32942	34988	-	63.3	355
1019762at2759	Duplicated	BLYE01000026_1	70813	72847	-	61.6	327
1025450at2759	Complete	BLYE01000018_1	3234	4502	+	165.6	287
1030907at2759	Complete	BLYE01000001_1	70337	71428	-	78.5	225
1032689at2759	Complete	BLYE01000006_1	1224196	1225131	+	146.1	146
1038775at2759	Complete	BLYE01000001_1	1382393	1383291	+	113.4	162
1041560at2759	Missing
1049599at2759	Missing
1051021at2759	Complete	BLYE01000003_1	1193894	1195177	-	265.4	318
1053181at2759	Duplicated	BLYE01000014_1	340143	341184	+	29.4	221
1053181at2759	Duplicated	BLYE01000142_1	120897	121938	+	29.4	221
1057950at2759	Complete	BLYE01000015_1	327107	328039	+	201.0	227
1065019at2759	Complete	BLYE01000003_1	1321404	1322600	+	297.9	236
1076134at2759	Missing
1079130at2759	Duplicated	BLYE01000010_1	174206	175443	-	309.5	252
1079130at2759	Duplicated	BLYE01000129_1	53001	54238	-	309.5	252
1079827at2759	Complete	BLYE01000021_1	322474	323253	+	336.4	219
1085752at2759	Duplicated	BLYE01000007_1	178986	180221	+	32.0	227
1085752at2759	Duplicated	BLYE01000117_1	17442	18677	+	32.0	227
1087488at2759	Missing
1090038at2759	Complete	BLYE01000023_1	422119	422790	-	62.3	100
1094121at2759	Duplicated	BLYE01000026_1	275364	275876	+	112.9	129
1094121at2759	Duplicated	BLYE01000185_1	12689	13201	+	112.9	129
1096688at2759	Complete	BLYE01000001_1	831939	832955	-	294.0	217
1106766at2759	Duplicated	BLYE01000046_1	110017	111417	+	99.6	190
1106766at2759	Duplicated	BLYE01000218_1	91120	92520	+	99.6	190
1107630at2759	Complete	BLYE01000021_1	108452	109486	+	190.2	203
1108845at2759	Duplicated	BLYE01000123_1	25591	27108	-	300.8	311
1108845at2759	Duplicated	BLYE01000009_1	479408	480946	-	300.7	311
1111142at2759	Missing
1112002at2759	Duplicated	BLYE01000022_1	312855	315770	+	370.9	477
1112002at2759	Duplicated	BLYE01000170_1	307	3222	+	370.9	477
1115196at2759	Complete	BLYE01000030_1	268988	270073	+	369.4	247
1128607at2759	Fragmented	BLYE01000005_1	785995	786546	-	263.4	162
1129824at2759	Duplicated	BLYE01000029_1	311766	312293	+	83.5	133
1129824at2759	Duplicated	BLYE01000072_1	35811	36347	+	82.8	134
1129824at2759	Duplicated	BLYE01000190_1	2440	2976	+	82.8	134
1138059at2759	Complete	BLYE01000002_1	1003184	1004203	-	240.6	200
1157302at2759	Complete	BLYE01000027_1	343188	344245	-	336.0	203
1161199at2759	Complete	BLYE01000008_1	880651	881636	+	52.7	130
1173229at2759	Complete	BLYE01000001_1	569575	570939	-	109.3	256
1178688at2759	Complete	BLYE01000025_1	11907	12512	-	74.7	142
1182451at2759	Complete	BLYE01000003_1	43686	44420	+	126.2	174
1193442at2759	Complete	BLYE01000003_1	788641	790096	+	299.3	242
1194691at2759	Duplicated	BLYE01000133_1	7432	8852	+	256.7	273
1194691at2759	Duplicated	BLYE01000010_1	640548	641969	+	256.4	273
1194797at2759	Complete	BLYE01000022_1	267445	269746	+	313.0	401
1197019at2759	Complete	BLYE01000001_1	1520429	1521149	+	160.6	155
1200489at2759	Missing
1217666at2759	Complete	BLYE01000002_1	1967568	1968851	-	177.0	150
1220881at2759	Duplicated	BLYE01000019_1	446923	447978	-	50.8	138
1220881at2759	Duplicated	BLYE01000158_1	106188	107243	-	50.8	138
1222562at2759	Complete	BLYE01000015_1	682671	683438	-	138.4	115
1223488at2759	Duplicated	BLYE01000163_1	189911	190624	+	44.3	75
1223488at2759	Duplicated	BLYE01000020_1	504697	505410	+	44.3	75
1228942at2759	Complete	BLYE01000008_1	921848	922546	+	179.9	163
1233814at2759	Complete	BLYE01000012_1	544816	545596	-	130.6	154
1236198at2759	Complete	BLYE01000003_1	1867397	1868292	+	118.7	113
1247641at2759	Duplicated	BLYE01000050_1	98260	98859	+	84.2	123
1247641at2759	Duplicated	BLYE01000224_1	22550	23149	+	84.2	123
1248958at2759	Duplicated	BLYE01000143_1	24879	27805	+	501.2	614
1248958at2759	Duplicated	BLYE01000014_1	66685	69611	+	501.2	614
1249159at2759	Complete	BLYE01000025_1	22728	23366	-	68.3	144
1251252at2759	Fragmented	BLYE01000001_1	1078962	1079678	-	30.9	66
1257440at2759	Duplicated	BLYE01000004_1	1197273	1198042	-	116.3	150
1257440at2759	Duplicated	BLYE01000100_1	376634	377403	-	116.3	150
1258856at2759	Duplicated	BLYE01000103_1	16620	19892	+	241.2	435
1258856at2759	Duplicated	BLYE01000004_1	233103	236375	+	241.2	435
1259741at2759	Complete	BLYE01000002_1	439255	440025	+	230.2	202
1260807at2759	Complete	BLYE01000001_1	1588962	1590002	-	191.8	220
1264469at2759	Duplicated	BLYE01000162_1	22211	23023	+	135.4	144
1264469at2759	Duplicated	BLYE01000020_1	83905	84717	+	135.4	144
1266231at2759	Duplicated	BLYE01000163_1	141103	141750	+	200.0	185
1266231at2759	Duplicated	BLYE01000020_1	457709	458356	+	198.8	185
1269244at2759	Fragmented	BLYE01000042_1	96742	97929	+	44.9	88
1269649at2759	Complete	BLYE01000001_1	3414502	3415380	+	259.1	165
1275837at2759	Complete	BLYE01000002_1	2080104	2081076	+	270.2	239
1284731at2759	Complete	BLYE01000002_1	1139787	1140566	-	59.7	121
1287094at2759	Duplicated	BLYE01000039_1	165678	166298	+	78.9	126
1287094at2759	Duplicated	BLYE01000211_1	114225	114845	+	78.9	126
1287401at2759	Duplicated	BLYE01000017_1	103491	104270	+	222.8	169
1287401at2759	Duplicated	BLYE01000157_1	86694	87473	+	222.8	169
1291729at2759	Complete	BLYE01000012_1	53204	53943	+	40.8	102
1304061at2759	Complete	BLYE01000010_1	259418	260283	+	80.6	127
1309031at2759	Complete	BLYE01000012_1	87699	89980	+	216.9	338
1312453at2759	Missing
1314980at2759	Complete	BLYE01000034_1	81693	84557	+	195.6	397
1322299at2759	Duplicated	BLYE01000020_1	222793	224571	-	206.7	290
1322299at2759	Duplicated	BLYE01000162_1	150154	151923	-	201.6	290
1322642at2759	Duplicated	BLYE01000138_1	13799	14587	-	138.3	142
1322642at2759	Duplicated	BLYE01000013_1	227131	227919	-	138.3	142
1323575at2759	Duplicated	BLYE01000009_1	213289	213874	+	103.7	113
1323575at2759	Duplicated	BLYE01000124_1	27159	27744	+	103.7	113
1324510at2759	Complete	BLYE01000017_1	573436	574946	-	217.1	221
1338131at2759	Complete	BLYE01000059_1	25231	25902	+	223.1	150
1339553at2759	Fragmented	BLYE01000017_1	158154	159449	-	39.0	159
1342242at2759	Duplicated	BLYE01000016_1	505986	507281	+	112.5	174
1342242at2759	Duplicated	BLYE01000154_1	201277	202572	+	112.5	174
1346165at2759	Complete	BLYE01000001_1	2468452	2469856	-	308.0	250
1346432at2759	Duplicated	BLYE01000004_1	219528	220340	-	101.2	133
1346432at2759	Duplicated	BLYE01000103_1	3015	3827	-	101.2	133
1348942at2759	Complete	BLYE01000001_1	1671685	1672776	+	69.2	175
1355894at2759	Duplicated	BLYE01000022_1	338899	339632	+	163.5	141
1355894at2759	Duplicated	BLYE01000170_1	28069	28800	+	163.5	141
1358374at2759	Missing
1364586at2759	Missing
1370285at2759	Complete	BLYE01000001_1	1336469	1338766	+	83.8	311
1370304at2759	Duplicated	BLYE01000100_1	34369	36639	-	66.1	293
1370304at2759	Duplicated	BLYE01000004_1	856340	858610	-	64.9	288
1377237at2759	Fragmented	BLYE01000029_1	196970	198166	+	81.7	94
1379600at2759	Complete	BLYE01000010_1	545773	548655	+	191.2	464
1380409at2759	Duplicated	BLYE01000160_1	30158	30852	-	152.2	150
1380409at2759	Duplicated	BLYE01000019_1	46754	47448	-	151.8	149
1382842at2759	Fragmented	BLYE01000041_1	39584	40159	+	53.5	95
1395649at2759	Complete	BLYE01000021_1	303078	303659	-	56.7	101
1398309at2759	Fragmented	BLYE01000021_1	330885	331412	+	32.0	59
1404162at2759	Complete	BLYE01000012_1	285049	286125	+	90.1	198
1405073at2759	Complete	BLYE01000003_1	1341649	1342277	+	209.7	156
1405146at2759	Complete	BLYE01000003_1	1817581	1818584	+	100.1	103
1407446at2759	Missing
1421503at2759	Fragmented	BLYE01000045_1	60019	60435	+	116.5	95
1423847at2759	Complete	BLYE01000022_1	144173	145309	+	189.1	252
1426075at2759	Complete	BLYE01000001_1	581192	581830	-	78.8	100
1428265at2759	Missing
1428854at2759	Complete	BLYE01000117_1	41868	44315	+	321.5	404
1430056at2759	Complete	BLYE01000022_1	153247	154128	+	73.7	129
1432328at2759	Duplicated	BLYE01000033_1	77861	78976	+	216.4	170
1432328at2759	Duplicated	BLYE01000048_1	5714	6789	-	213.7	166
1434266at2759	Duplicated	BLYE01000019_1	586996	587892	+	78.5	120
1434266at2759	Duplicated	BLYE01000159_1	92798	93694	+	78.5	120
1440961at2759	Missing
1441854at2759	Complete	BLYE01000013_1	51103	52336	+	138.0	193
1442062at2759	Missing
1445102at2759	Duplicated	BLYE01000042_1	100114	100821	-	258.1	190
1445102at2759	Duplicated	BLYE01000213_1	52313	53020	-	258.1	190
1450538at2759	Duplicated	BLYE01000014_1	62937	63977	+	96.9	143
1450538at2759	Duplicated	BLYE01000143_1	21128	22168	+	96.9	143
1454155at2759	Duplicated	BLYE01000001_1	860765	861912	-	54.4	143
1454155at2759	Duplicated	BLYE01000091_1	11909	13056	-	54.4	143
1455730at2759	Complete	BLYE01000001_1	2645828	2647348	-	325.0	342
1459797at2759	Complete	BLYE01000002_1	1099788	1100291	-	61.6	95
1474000at2759	Duplicated	BLYE01000017_1	155013	156115	-	62.9	94
1474000at2759	Duplicated	BLYE01000157_1	145722	146824	-	62.9	94
1479417at2759	Complete	BLYE01000002_1	1281384	1282157	-	243.0	168
1488235at2759	Complete	BLYE01000003_1	814936	815484	+	147.7	139
1488436at2759	Complete	BLYE01000001_1	1269180	1269638	-	118.0	62
1490022at2759	Complete	BLYE01000012_1	815970	816755	-	126.5	170
1504863at2759	Complete	BLYE01000002_1	2079235	2079678	-	93.2	110
1513531at2759	Complete	BLYE01000001_1	1024329	1025030	+	194.4	189
1525971at2759	Duplicated	BLYE01000017_1	192795	193052	+	93.0	79
1525971at2759	Duplicated	BLYE01000156_1	3986	4243	+	93.0	79
1526152at2759	Missing
1530008at2759	Fragmented	BLYE01000009_1	368624	369125	-	98.0	82
1538526at2759	Complete	BLYE01000035_1	49700	50137	+	127.9	102
1545004at2759	Complete	BLYE01000004_1	1389314	1389562	+	83.5	61
1552706at2759	Duplicated	BLYE01000022_1	110624	111004	-	72.0	90
1552706at2759	Duplicated	BLYE01000172_1	55496	55876	-	72.0	90
1558822at2759	Duplicated	BLYE01000046_1	64102	64466	+	94.2	65
1558822at2759	Duplicated	BLYE01000218_1	44728	45092	+	94.2	65
1563319at2759	Duplicated	BLYE01000100_1	342532	343203	+	40.1	118
1563319at2759	Duplicated	BLYE01000004_1	1163163	1163834	+	39.9	117
1567796at2759	Duplicated	BLYE01000130_1	974	10329	+	111.4	116
1567796at2759	Duplicated	BLYE01000010_1	81302	97889	+	109.9	116
1575179at2759	Fragmented	BLYE01000001_1	959994	960248	+	27.4	29
1576404at2759	Complete	BLYE01000003_1	1751829	1752575	+	102.5	175
1588798at2759	Duplicated	BLYE01000070_1	3835	4584	-	75.7	102
1588798at2759	Duplicated	BLYE01000014_1	147363	148109	-	73.5	102
1593937at2759	Missing
1617752at2759	Duplicated	BLYE01000009_1	214367	214806	+	94.1	80
1617752at2759	Duplicated	BLYE01000124_1	28237	28676	+	94.1	80
1620056at2759	Fragmented	BLYE01000023_1	255371	255778	+	31.2	56
1623701at2759	Complete	BLYE01000001_1	2305040	2305546	+	78.6	89
1626636at2759	Complete	BLYE01000030_1	156848	157773	+	80.7	166
1633672at2759	Complete	BLYE01000001_1	922017	922402	+	136.7	83
1645187at2759	Missing
