# BUSCO version is: 5.1.2 
# The lineage dataset is: eukaryota_odb10 (Creation date: 2020-09-10, number of genomes: 70, number of BUSCOs: 255)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length
687505at2759	Complete	WXVQ01000044_1	89085	90240	+	138.6	238
692986at2759	Complete	WXVQ01000152_1	371049	373497	+	107.5	369
708105at2759	Complete	WXVQ01000200_1	19527	20771	-	65.0	152
719531at2759	Complete	WXVQ01000058_1	6492	7926	+	333.2	284
720340at2759	Fragmented	WXVQ01000049_1	113194	114498	-	95.2	120
721605at2759	Complete	WXVQ01000005_1	103944	105239	-	190.4	241
722805at2759	Missing
734341at2759	Complete	WXVQ01000006_1	154550	155605	+	96.7	172
734666at2759	Complete	WXVQ01000118_1	1597	3267	+	336.2	385
736068at2759	Complete	WXVQ01000005_1	152406	153755	+	183.1	309
751335at2759	Duplicated	WXVQ01000011_1	135740	137363	+	125.8	194
751335at2759	Duplicated	WXVQ01000161_1	34329	36072	-	107.9	189
759498at2759	Complete	WXVQ01000128_1	21572	24085	+	461.7	415
761109at2759	Complete	WXVQ01000077_1	51843	53448	+	324.9	304
768809at2759	Complete	WXVQ01000015_1	159639	160949	-	192.6	231
774318at2759	Complete	WXVQ01000141_1	32698	33861	+	249.3	271
777920at2759	Complete	WXVQ01000191_1	5941	7985	-	338.7	340
779909at2759	Missing
801857at2759	Complete	WXVQ01000082_1	65629	66795	-	175.1	199
814241at2759	Complete	WXVQ01000187_1	59753	61177	-	203.2	300
817008at2759	Complete	WXVQ01000011_1	104104	106083	+	424.0	300
834694at2759	Complete	WXVQ01000007_1	7771	9000	-	343.7	296
836599at2759	Complete	WXVQ01000058_1	83272	84872	+	321.2	268
844748at2759	Fragmented	WXVQ01000215_1	4421	5917	-	73.5	243
855834at2759	Complete	WXVQ01000128_1	52543	54679	-	111.7	257
858842at2759	Complete	WXVQ01000013_1	6403	7713	+	213.1	232
865202at2759	Complete	WXVQ01000152_1	286874	287788	+	190.5	200
866359at2759	Complete	WXVQ01000362_1	9335	10608	-	296.9	224
869548at2759	Complete	WXVQ01000045_1	118152	118784	+	169.6	161
878143at2759	Complete	WXVQ01000247_1	19189	20681	-	356.8	296
887370at2759	Fragmented	WXVQ01000088_1	48742	49953	-	49.0	124
891751at2759	Complete	WXVQ01000162_1	6533	8152	+	195.8	190
898782at2759	Complete	WXVQ01000036_1	24375	26074	+	230.3	263
901894at2759	Complete	WXVQ01000152_1	197540	199425	-	124.4	333
905026at2759	Missing
911863at2759	Fragmented	WXVQ01000052_1	88145	88990	-	31.3	99
917326at2759	Complete	WXVQ01000051_1	48903	50876	+	327.8	388
918816at2759	Complete	WXVQ01000204_1	20655	22145	+	92.4	181
919955at2759	Complete	WXVQ01000167_1	11670	12911	-	140.5	219
923657at2759	Complete	WXVQ01000205_1	4178	5163	+	68.4	137
924753at2759	Complete	WXVQ01000067_1	19413	21074	+	172.6	209
931188at2759	Complete	WXVQ01000118_1	23588	25330	-	360.4	365
937275at2759	Missing
937686at2759	Complete	WXVQ01000058_1	340560	341991	-	267.0	334
939345at2759	Complete	WXVQ01000985_1	34043	34846	-	83.3	117
944899at2759	Complete	WXVQ01000092_1	67621	68715	-	333.4	242
946128at2759	Complete	WXVQ01000016_1	200857	202674	-	135.3	391
956854at2759	Missing
973442at2759	Complete	WXVQ01000305_1	8201	9619	+	45.9	126
974865at2759	Complete	WXVQ01000985_1	19643	20686	-	154.1	223
975158at2759	Missing
975557at2759	Complete	WXVQ01000100_1	23324	25835	-	394.2	585
976469at2759	Complete	WXVQ01000236_1	10495	11421	-	127.0	244
981902at2759	Complete	WXVQ01000324_1	30250	31557	-	112.8	231
996662at2759	Missing
1001705at2759	Complete	WXVQ01000033_1	229460	231142	-	108.5	190
1003258at2759	Complete	WXVQ01000152_1	348476	349777	+	184.8	289
1010730at2759	Complete	WXVQ01000164_1	19882	21646	+	302.4	261
1014314at2759	Missing
1018517at2759	Complete	WXVQ01000040_1	108981	109820	+	267.9	210
1019762at2759	Missing
1025450at2759	Complete	WXVQ01000307_1	13628	14899	-	161.5	288
1030907at2759	Complete	WXVQ01000009_1	134193	135284	-	82.2	226
1032689at2759	Complete	WXVQ01000215_1	25945	26883	-	146.2	146
1038775at2759	Complete	WXVQ01000152_1	218745	219633	-	114.3	162
1041560at2759	Missing
1049599at2759	Missing
1051021at2759	Complete	WXVQ01000284_1	3645	4943	-	265.2	316
1053181at2759	Complete	WXVQ01000031_1	76877	77482	+	14.3	181
1057950at2759	Complete	WXVQ01000129_1	5801	6727	+	202.4	227
1065019at2759	Complete	WXVQ01000039_1	46583	47779	-	295.9	236
1076134at2759	Missing
1079130at2759	Complete	WXVQ01000184_1	26552	27784	-	308.6	251
1079827at2759	Complete	WXVQ01000133_1	54746	55525	-	336.7	219
1085752at2759	Complete	WXVQ01000208_1	110	1345	+	31.3	227
1087488at2759	Missing
1090038at2759	Complete	WXVQ01000237_1	19136	19885	-	60.5	100
1094121at2759	Complete	WXVQ01000068_1	83695	84201	+	115.6	129
1096688at2759	Complete	WXVQ01000044_1	60157	61173	+	294.6	226
1106766at2759	Complete	WXVQ01000299_1	9087	10487	-	99.3	190
1107630at2759	Complete	WXVQ01000048_1	59067	60092	-	189.0	203
1108845at2759	Complete	WXVQ01000043_1	96946	98373	+	298.8	310
1111142at2759	Missing
1112002at2759	Complete	WXVQ01000012_1	197277	200192	+	369.6	491
1115196at2759	Complete	WXVQ01000136_1	50018	51103	-	366.4	248
1128607at2759	Complete	WXVQ01000085_1	73196	74230	+	298.7	248
1129824at2759	Complete	WXVQ01000001_1	24813	25394	-	81.1	134
1138059at2759	Complete	WXVQ01000165_1	8908	9893	+	244.5	200
1157302at2759	Complete	WXVQ01000377_1	6365	7413	-	333.5	203
1161199at2759	Complete	WXVQ01000321_1	7576	8537	-	48.8	131
1173229at2759	Complete	WXVQ01000185_1	10041	11381	+	107.3	259
1178688at2759	Complete	WXVQ01000023_1	80079	80735	-	75.1	136
1182451at2759	Complete	WXVQ01000061_1	6416	7150	+	126.3	174
1193442at2759	Complete	WXVQ01000280_1	13073	14499	-	297.8	268
1194691at2759	Complete	WXVQ01000062_1	23609	25004	+	252.5	273
1194797at2759	Complete	WXVQ01000012_1	152935	155205	+	325.7	410
1197019at2759	Complete	WXVQ01000152_1	81966	82592	-	127.0	147
1200489at2759	Missing
1217666at2759	Complete	WXVQ01000063_1	30677	31957	-	176.2	150
1220881at2759	Complete	WXVQ01000016_1	88681	89730	+	52.1	144
1222562at2759	Complete	WXVQ01000033_1	34637	35350	-	137.5	115
1223488at2759	Fragmented	WXVQ01000074_1	72520	73089	+	45.6	68
1228942at2759	Complete	WXVQ01000134_1	481	1179	-	179.8	163
1233814at2759	Complete	WXVQ01000058_1	239351	240125	-	149.3	154
1236198at2759	Complete	WXVQ01000193_1	9317	10145	-	106.6	113
1247641at2759	Complete	WXVQ01000236_1	23741	24355	+	84.0	145
1248958at2759	Complete	WXVQ01000003_1	24430	27357	-	496.5	614
1249159at2759	Complete	WXVQ01000023_1	90422	91021	-	70.3	144
1251252at2759	Fragmented	WXVQ01000266_1	22657	23373	+	31.5	65
1257440at2759	Complete	WXVQ01000120_1	96861	97623	-	115.9	150
1258856at2759	Complete	WXVQ01000113_1	3830	7095	-	248.9	439
1259741at2759	Complete	WXVQ01000029_1	71072	71842	-	229.4	202
1260807at2759	Complete	WXVQ01000152_1	13437	14477	+	192.0	220
1264469at2759	Complete	WXVQ01000985_1	325391	326191	-	115.9	144
1266231at2759	Complete	WXVQ01000074_1	28880	29527	+	200.2	185
1269244at2759	Fragmented	WXVQ01000195_1	28912	30094	-	45.3	69
1269649at2759	Complete	WXVQ01000017_1	86541	87417	-	259.1	165
1275837at2759	Complete	WXVQ01000349_1	11513	12505	-	274.1	239
1284731at2759	Complete	WXVQ01000157_1	204575	205351	+	58.2	126
1287094at2759	Complete	WXVQ01000119_1	13643	14260	-	78.0	126
1287401at2759	Complete	WXVQ01000070_1	79931	80710	+	222.8	169
1291729at2759	Complete	WXVQ01000083_1	57780	58482	+	41.6	103
1304061at2759	Complete	WXVQ01000145_1	12454	13320	-	80.9	128
1309031at2759	Complete	WXVQ01000083_1	89747	92018	+	214.9	320
1312453at2759	Missing
1314980at2759	Complete	WXVQ01000151_1	1927	4767	+	196.9	389
1322299at2759	Complete	WXVQ01000985_1	201094	202887	+	207.8	293
1322642at2759	Complete	WXVQ01000112_1	26805	27596	+	135.6	142
1323575at2759	Complete	WXVQ01000196_1	27552	28155	+	110.6	113
1324510at2759	Complete	WXVQ01000051_1	6754	8263	-	213.5	221
1338131at2759	Complete	WXVQ01000003_1	165845	166478	-	222.9	147
1339553at2759	Missing
1342242at2759	Complete	WXVQ01000150_1	9045	10328	-	105.7	136
1346165at2759	Complete	WXVQ01000009_1	59171	60573	+	309.3	254
1346432at2759	Complete	WXVQ01000113_1	19371	20183	+	103.3	139
1348942at2759	Complete	WXVQ01000117_1	16726	17817	-	66.7	209
1355894at2759	Complete	WXVQ01000012_1	223056	223749	+	152.6	141
1358374at2759	Missing
1364586at2759	Missing
1370285at2759	Complete	WXVQ01000152_1	263001	265298	-	84.4	306
1370304at2759	Complete	WXVQ01000248_1	14583	16865	+	71.0	294
1377237at2759	Fragmented	WXVQ01000001_1	108067	109311	-	82.9	90
1379600at2759	Complete	WXVQ01000014_1	69258	72071	-	195.0	468
1380409at2759	Complete	WXVQ01000156_1	48289	48994	-	151.9	151
1382842at2759	Fragmented	WXVQ01000061_1	94897	95439	-	54.4	95
1395649at2759	Complete	WXVQ01000142_1	41496	42185	-	48.7	102
1398309at2759	Fragmented	WXVQ01000133_1	46619	47146	-	32.0	60
1404162at2759	Complete	WXVQ01000025_1	131959	133542	+	88.5	198
1405073at2759	Complete	WXVQ01000039_1	26982	27604	-	208.6	156
1405146at2759	Complete	WXVQ01000034_1	9030	10002	-	100.2	117
1407446at2759	Missing
1421503at2759	Fragmented	WXVQ01000139_1	52585	53001	+	115.8	95
1423847at2759	Complete	WXVQ01000012_1	43143	44279	+	187.8	250
1426075at2759	Complete	WXVQ01000041_1	3659	4280	-	87.3	99
1428265at2759	Missing
1428854at2759	Complete	WXVQ01000208_1	24702	27122	+	327.1	412
1430056at2759	Complete	WXVQ01000012_1	52091	52945	+	73.7	128
1432328at2759	Complete	WXVQ01000343_1	12043	13092	+	218.0	173
1434266at2759	Complete	WXVQ01000201_1	13421	14329	-	79.5	120
1440961at2759	Missing
1441854at2759	Complete	WXVQ01000052_1	164009	165245	+	142.7	192
1442062at2759	Missing
1445102at2759	Complete	WXVQ01000195_1	26024	26731	+	257.0	190
1450538at2759	Complete	WXVQ01000003_1	30047	31081	-	94.9	144
1454155at2759	Complete	WXVQ01000044_1	26279	27401	+	54.6	144
1455730at2759	Complete	WXVQ01000054_1	62067	63587	+	324.2	331
1459797at2759	Complete	WXVQ01000157_1	244344	244863	+	60.3	95
1474000at2759	Complete	WXVQ01000155_1	40360	41460	+	61.9	105
1479417at2759	Complete	WXVQ01000157_1	63257	63985	+	242.2	168
1488235at2759	Complete	WXVQ01000010_1	171612	172160	-	146.4	139
1488436at2759	Complete	WXVQ01000152_1	328508	328966	+	118.0	62
1490022at2759	Complete	WXVQ01000022_1	119637	120422	-	125.3	178
1504863at2759	Complete	WXVQ01000349_1	12903	13340	+	93.8	109
1513531at2759	Complete	WXVQ01000032_1	4576	5274	-	197.9	189
1525971at2759	Complete	WXVQ01000155_1	5654	5923	-	92.7	79
1526152at2759	Missing
1530008at2759	Fragmented	WXVQ01000060_1	85176	85771	+	97.1	82
1538526at2759	Complete	WXVQ01000372_1	7640	8077	+	127.5	102
1545004at2759	Complete	WXVQ01000384_1	7308	7556	-	83.5	61
1552706at2759	Complete	WXVQ01000012_1	18415	19035	-	70.0	90
1558822at2759	Complete	WXVQ01000037_1	34276	34645	-	91.1	65
1563319at2759	Fragmented	WXVQ01000120_1	61010	61681	+	40.0	107
1567796at2759	Complete	WXVQ01000007_1	9476	10124	+	109.2	116
1575179at2759	Fragmented	WXVQ01000032_1	66371	66628	-	27.1	29
1576404at2759	Complete	WXVQ01000034_1	74131	74877	-	101.8	214
1588798at2759	Complete	WXVQ01000145_1	49104	49853	-	77.4	102
1593937at2759	Missing
1617752at2759	Complete	WXVQ01000196_1	31697	32132	+	92.6	80
1620056at2759	Fragmented	WXVQ01000228_1	9164	9571	-	29.6	56
1623701at2759	Complete	WXVQ01000071_1	65801	66298	-	77.7	89
1626636at2759	Complete	WXVQ01000035_1	159876	160785	+	86.6	168
1633672at2759	Complete	WXVQ01000032_1	101585	101968	-	140.1	83
1645187at2759	Missing
