# BUSCO version is: 5.1.2 
# The lineage dataset is: eukaryota_odb10 (Creation date: 2020-09-10, number of genomes: 70, number of BUSCOs: 255)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length
734341at2759	Fragmented	CM000633_1	110599	111768	-	74.7	106
734666at2759	Complete	CM000624_1	131576	133165	-	353.5	368
736068at2759	Complete	CM000615_1	788427	789836	-	163.8	307
751335at2759	Complete	CM000623_1	175156	176724	+	127.0	192
759498at2759	Complete	CM000630_1	326409	328394	+	443.2	405
761109at2759	Complete	CM000619_1	455683	457727	+	336.9	349
768809at2759	Complete	CM000608_1	725607	726968	-	184.5	225
774318at2759	Complete	CM000607_1	589264	590524	+	271.5	270
777920at2759	Complete	CM000615_1	134690	136573	-	332.6	336
779909at2759	Complete	CM000612_1	659199	660200	+	196.9	254
801857at2759	Complete	CM000611_1	259421	260653	-	171.5	193
814241at2759	Complete	CM000622_1	131156	132655	+	162.5	287
817008at2759	Complete	CM000628_1	231176	232390	-	427.1	278
834694at2759	Complete	CM000614_1	626131	628458	-	334.9	293
836599at2759	Fragmented	CM000605_1	1257294	1258112	-	294.2	235
844748at2759	Missing
855834at2759	Duplicated	CM000610_1	225787	228541	-	104.3	248
855834at2759	Duplicated	CM000630_1	31211	33965	+	104.3	248
858842at2759	Complete	CM000612_1	348256	349620	+	197.2	236
865202at2759	Complete	CM000607_1	1225818	1226780	-	187.3	207
866359at2759	Missing
869548at2759	Fragmented	CM000628_1	432981	433478	+	84.3	120
878143at2759	Complete	CM000615_1	848403	849893	+	349.5	302
887370at2759	Fragmented	CM000627_1	37574	39574	+	69.9	107
891751at2759	Complete	CM000611_1	580673	582442	+	188.9	241
898782at2759	Complete	CM000608_1	823541	825142	+	226.5	240
901894at2759	Complete	CM000608_1	254979	256736	+	121.9	302
905026at2759	Complete	CM000605_1	784480	785934	+	182.1	288
911863at2759	Fragmented	CM000616_1	714584	808738	+	25.7	74
917326at2759	Complete	CM000605_1	2300917	2302949	+	309.0	399
918816at2759	Fragmented	CM000610_1	515636	517474	-	108.7	138
919955at2759	Complete	CM000609_1	994589	995887	-	134.2	237
923657at2759	Fragmented	DS999284_1	58361	59389	-	65.8	104
924753at2759	Complete	CM000610_1	915041	916813	+	158.5	213
931188at2759	Complete	CM000615_1	455537	457295	+	330.1	351
937275at2759	Complete	CM000606_1	445232	446644	-	45.8	82
937686at2759	Complete	CM000605_1	1758242	1759840	+	262.3	336
939345at2759	Complete	CM000622_1	297217	298239	-	85.4	130
944899at2759	Complete	CM000610_1	164409	165545	+	352.7	223
946128at2759	Complete	CP001142_1	550465	552387	+	154.0	424
956854at2759	Missing
973442at2759	Missing
974865at2759	Complete	CM000609_1	343846	344907	-	143.1	218
975158at2759	Missing
975557at2759	Complete	CM000613_1	831202	833649	+	382.0	604
976469at2759	Complete	CM000624_1	81879	82811	+	135.2	220
981902at2759	Complete	CM000607_1	829579	830829	+	120.8	186
996662at2759	Missing
1001705at2759	Complete	CM000618_1	383707	385701	-	98.9	184
1003258at2759	Complete	CM000606_1	1077733	1079193	+	186.4	269
1010730at2759	Complete	CM000622_1	206041	207630	+	302.7	260
1014314at2759	Missing
1018517at2759	Complete	CM000606_1	994746	995558	-	267.0	205
1019762at2759	Complete	CM000619_1	438513	440225	-	65.0	321
1025450at2759	Complete	CM000616_1	523381	524775	-	158.5	319
1030907at2759	Complete	CM000607_1	282286	283353	+	80.0	230
1032689at2759	Complete	CM000607_1	456629	457345	-	146.0	154
1038775at2759	Complete	CM000608_1	281287	282126	+	123.0	203
1041560at2759	Missing
1049599at2759	Missing
1051021at2759	Complete	CP001141_1	102046	103588	-	261.5	297
1053181at2759	Complete	CM000615_1	334270	335046	-	23.9	114
1057950at2759	Complete	CM000612_1	645510	646634	+	169.5	229
1065019at2759	Complete	DS999283_1	91167	92411	+	271.5	238
1076134at2759	Fragmented	CM000605_1	1174351	1174992	+	91.3	149
1079130at2759	Complete	CM000606_1	964853	966108	+	307.5	272
1079827at2759	Complete	CM000611_1	776707	777486	-	338.8	219
1085752at2759	Complete	CM000605_1	57232	58248	+	82.4	196
1087488at2759	Missing
1090038at2759	Complete	CM000611_1	831424	832140	+	61.8	101
1094121at2759	Complete	CM000619_1	471187	471696	+	110.7	130
1096688at2759	Complete	CM000630_1	252517	253710	-	301.8	224
1106766at2759	Complete	CP001142_1	781718	783136	-	93.9	187
1107630at2759	Complete	CM000611_1	845267	846310	+	198.5	205
1108845at2759	Complete	CM000615_1	813687	814979	-	296.1	325
1111142at2759	Missing
1112002at2759	Complete	CM000609_1	823584	826043	-	370.6	505
1115196at2759	Complete	CM000613_1	660302	661516	+	383.1	276
1128607at2759	Complete	CM000611_1	752504	753288	+	306.0	217
1129824at2759	Complete	CM000611_1	396925	397638	+	99.6	131
1138059at2759	Complete	CM000624_1	487382	488332	-	242.1	201
1157302at2759	Complete	CM000605_1	704654	705492	+	333.2	202
1161199at2759	Complete	CM000607_1	947926	948888	+	49.5	169
1173229at2759	Complete	CM000606_1	776173	777558	-	112.2	195
1178688at2759	Complete	CM000607_1	1016748	1017407	-	69.6	134
1182451at2759	Complete	CP001141_1	644208	644987	+	125.0	157
1193442at2759	Complete	CM000614_1	313398	314708	+	301.6	268
1194691at2759	Complete	CM000606_1	1277572	1279050	+	248.3	271
1194797at2759	Complete	CM000609_1	1007413	1009623	-	311.4	427
1197019at2759	Complete	CM000614_1	109918	110642	-	154.5	160
1200489at2759	Complete	CM000614_1	636205	636948	-	72.4	106
1217666at2759	Complete	CM000625_1	170198	170953	-	172.1	167
1220881at2759	Complete	CP001142_1	1005778	1006851	-	63.3	177
1222562at2759	Complete	CM000606_1	1189184	1189690	-	139.6	123
1223488at2759	Complete	CM000609_1	697764	698474	+	47.1	90
1228942at2759	Complete	DS999271_1	5175	5918	+	172.4	180
1233814at2759	Complete	CM000605_1	2416344	2417053	+	153.9	153
1236198at2759	Complete	CM000611_1	274918	275792	+	123.8	121
1247641at2759	Complete	CM000624_1	66136	67973	-	104.3	150
1248958at2759	Complete	CM000615_1	733445	736602	+	507.5	615
1249159at2759	Complete	CM000611_1	64961	65686	-	63.9	131
1251252at2759	Missing
1257440at2759	Complete	CM000630_1	342186	342888	-	127.1	151
1258856at2759	Complete	CM000615_1	156890	160299	+	228.4	420
1259741at2759	Complete	CM000626_1	375643	376524	+	231.7	218
1260807at2759	Complete	CM000606_1	216443	217621	-	199.2	220
1264469at2759	Complete	CM000620_1	39920	40681	+	129.9	143
1266231at2759	Complete	CM000609_1	303362	303883	-	172.4	150
1269244at2759	Missing
1269649at2759	Complete	CM000606_1	166745	167619	-	247.1	165
1275837at2759	Complete	CM000605_1	386710	387848	+	279.6	241
1284731at2759	Fragmented	CM000612_1	76731	77450	+	63.9	99
1287094at2759	Complete	CM000623_1	260431	261081	-	81.6	125
1287401at2759	Complete	CM000625_1	412031	412834	+	217.4	185
1291729at2759	Complete	CM000605_1	1719179	1720520	-	53.4	106
1304061at2759	Complete	CM000614_1	151407	152073	+	94.4	126
1309031at2759	Fragmented	CM000605_1	42939	44432	-	144.9	231
1312453at2759	Missing
1314980at2759	Complete	CM000616_1	776071	779214	+	175.6	345
1322299at2759	Complete	CM000609_1	201682	203667	+	195.3	291
1322642at2759	Complete	CM000612_1	526992	527588	-	155.7	140
1323575at2759	Complete	CM000605_1	471380	472068	+	121.0	119
1324510at2759	Complete	CM000605_1	1807461	1809239	-	244.7	303
1338131at2759	Complete	CM000610_1	942866	943569	-	231.3	143
1339553at2759	Complete	CM000614_1	34565	35659	-	35.4	181
1342242at2759	Complete	CM000609_1	372758	374861	-	113.0	168
1346165at2759	Complete	CM000622_1	429029	430553	-	300.6	258
1346432at2759	Complete	CM000615_1	374732	375580	-	103.9	145
1348942at2759	Complete	CM000606_1	458344	459516	+	69.9	162
1355894at2759	Complete	CM000615_1	572228	572997	-	169.1	141
1358374at2759	Missing
1364586at2759	Missing
1370285at2759	Complete	CM000608_1	7406	9763	+	79.5	285
1370304at2759	Complete	CM000624_1	160465	162814	-	42.6	358
1377237at2759	Fragmented	CM000621_1	392394	395591	-	91.3	94
1379600at2759	Complete	CM000606_1	736729	739536	-	171.7	475
1380409at2759	Fragmented	CP001142_1	426781	427502	+	99.5	106
1382842at2759	Fragmented	CM000628_1	327428	328132	-	52.4	92
1395649at2759	Complete	CM000621_1	654022	654594	+	64.8	122
1398309at2759	Complete	CM000611_1	775138	775759	-	27.2	79
1404162at2759	Complete	CM000605_1	1565025	1566788	-	71.7	153
1405073at2759	Complete	CP001141_1	454485	455027	-	218.1	154
1405146at2759	Complete	DS999283_1	104338	105258	-	99.0	128
1407446at2759	Missing
1421503at2759	Complete	CP001141_1	141256	141636	+	127.9	105
1423847at2759	Complete	CM000621_1	24034	25248	-	178.6	251
1426075at2759	Complete	CM000606_1	622869	623559	-	66.3	78
1428265at2759	Missing
1428854at2759	Complete	CM000613_1	80317	82869	+	338.3	481
1430056at2759	Complete	CM000609_1	954098	955048	-	69.2	127
1432328at2759	Complete	CM000605_1	829199	830104	+	220.7	180
1434266at2759	Complete	CP001142_1	1119496	1120439	-	74.5	128
1440961at2759	Missing
1441854at2759	Complete	CM000610_1	281237	282259	+	157.3	211
1442062at2759	Fragmented	CM000619_1	603424	603939	+	31.6	108
1445102at2759	Complete	CM000609_1	554631	555338	+	248.8	190
1450538at2759	Complete	CM000615_1	784439	785515	-	85.9	143
1454155at2759	Complete	CM000615_1	514660	515746	-	54.5	116
1455730at2759	Complete	CM000607_1	393703	395466	-	308.4	325
1459797at2759	Complete	CM000631_1	189230	189714	-	63.9	95
1474000at2759	Fragmented	CM000614_1	396118	397287	-	60.2	87
1479417at2759	Complete	CM000631_1	258349	259332	-	216.0	175
1488235at2759	Complete	CM000614_1	762451	763117	-	145.8	139
1488436at2759	Complete	CM000606_1	327268	327654	+	119.4	62
1490022at2759	Complete	CM000605_1	1405442	1406314	-	116.7	154
1504863at2759	Complete	CM000607_1	294026	294566	+	90.3	110
1513531at2759	Complete	CM000608_1	200690	201403	+	179.4	189
1525971at2759	Complete	CM000606_1	827011	827280	+	87.1	79
1526152at2759	Missing
1530008at2759	Fragmented	CM000605_1	1066292	1066747	+	95.0	82
1538526at2759	Complete	CP001141_1	267655	268101	+	131.9	102
1545004at2759	Complete	CM000607_1	322881	323138	+	94.1	66
1552706at2759	Complete	CM000607_1	552967	553596	+	48.2	82
1558822at2759	Complete	CP001142_1	652110	652482	+	87.0	65
1563319at2759	Complete	CM000610_1	317573	318298	+	39.9	123
1567796at2759	Missing
1575179at2759	Complete	CM000615_1	600508	600771	-	31.4	41
1576404at2759	Complete	DS999283_1	106309	107007	-	121.9	181
1588798at2759	Complete	CM000614_1	206682	207599	+	72.0	78
1593937at2759	Missing
1617752at2759	Complete	CM000610_1	370244	370642	+	96.6	80
1620056at2759	Complete	CM000611_1	566881	567285	-	41.8	82
1623701at2759	Complete	CM000612_1	662015	662560	-	83.0	91
1626636at2759	Complete	CM000629_1	141314	142093	-	79.3	128
1633672at2759	Complete	CM000630_1	150211	150625	+	138.5	83
1645187at2759	Complete	CP001142_1	791665	792063	-	26.1	46
