# BUSCO version is: 5.1.2 
# The lineage dataset is: eukaryota_odb10 (Creation date: 2020-09-10, number of genomes: 70, number of BUSCOs: 255)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length
491869at2759	Complete	CAACVS010000414_1	15897	17474	-	164.4	228
513979at2759	Complete	CAACVS010000164_1	73862	76008	-	148.7	223
543764at2759	Complete	CAACVS010000247_1	174860	176515	-	185.5	210
549762at2759	Complete	CAACVS010000647_1	37887	39167	-	378.2	292
551907at2759	Complete	CAACVS010000327_1	2405	5095	-	182.0	295
570797at2759	Complete	CAACVS010000307_1	12429	14220	-	387.7	460
582756at2759	Complete	CAACVS010000335_1	313318	314699	-	159.1	322
598949at2759	Complete	CAACVS010000335_1	290386	294318	-	277.2	356
604979at2759	Complete	CAACVS010000578_1	1815	3381	-	359.7	260
621827at2759	Missing
625387at2759	Complete	CAACVS010000029_1	27650	32951	-	117.7	337
655400at2759	Complete	CAACVS010000182_1	43512	44602	-	170.8	225
664730at2759	Complete	CAACVS010000060_1	115098	116381	+	567.8	340
671536at2759	Complete	CAACVS010000386_1	26504	28204	-	406.6	355
671846at2759	Missing
673132at2759	Complete	CAACVS010000092_1	302905	304498	+	244.2	271
674160at2759	Complete	CAACVS010000302_1	71311	80200	+	328.5	868
674169at2759	Complete	CAACVS010000694_1	104513	106009	+	108.1	181
679187at2759	Complete	CAACVS010000658_1	119376	121792	+	237.0	389
679771at2759	Complete	CAACVS010000564_1	147515	148595	-	77.5	171
687505at2759	Missing
692986at2759	Complete	CAACVS010000506_1	16388	18896	+	108.9	334
708105at2759	Fragmented	CAACVS010000346_1	51537	53084	+	54.7	107
719531at2759	Complete	CAACVS010000368_1	29709	31217	-	329.7	284
720340at2759	Complete	CAACVS010000069_1	53154	54608	-	87.2	207
721605at2759	Complete	CAACVS010000076_1	86435	87842	+	171.5	221
722805at2759	Missing
734341at2759	Complete	CAACVS010000291_1	180840	182206	+	81.1	132
734666at2759	Complete	CAACVS010000487_1	7230	9163	-	271.2	311
736068at2759	Complete	CAACVS010000172_1	72222	73586	+	115.7	274
751335at2759	Complete	CAACVS010000564_1	79052	80720	-	126.1	195
759498at2759	Complete	CAACVS010000191_1	46285	48291	-	465.7	415
761109at2759	Complete	CAACVS010000110_1	79060	81210	-	337.4	337
768809at2759	Complete	CAACVS010000679_1	302995	304531	-	201.4	214
774318at2759	Complete	CAACVS010000148_1	16087	17331	-	260.2	267
777920at2759	Complete	CAACVS010000307_1	30763	32812	+	341.3	351
779909at2759	Complete	CAACVS010000340_1	24534	25785	-	192.4	196
801857at2759	Complete	CAACVS010000068_1	29797	30963	-	174.5	169
814241at2759	Complete	CAACVS010000055_1	118376	119998	-	158.0	276
817008at2759	Complete	CAACVS010000385_1	251221	253233	-	418.1	282
834694at2759	Complete	CAACVS010000376_1	114166	116192	-	336.3	309
836599at2759	Complete	CAACVS010000028_1	103352	105204	+	324.2	262
844748at2759	Missing
855834at2759	Complete	CAACVS010000052_1	39129	41514	+	108.2	233
858842at2759	Missing
865202at2759	Complete	CAACVS010000085_1	94560	95558	+	187.2	220
866359at2759	Complete	CAACVS010000373_1	18011	19331	+	293.3	223
869548at2759	Complete	CAACVS010000088_1	8266	8949	+	176.6	166
878143at2759	Complete	CAACVS010000236_1	43635	45466	+	346.5	310
887370at2759	Fragmented	CAACVS010000187_1	22285	24189	-	44.6	80
891751at2759	Complete	CAACVS010000156_1	38952	40153	+	194.9	194
898782at2759	Complete	CAACVS010000115_1	41995	43770	-	231.9	285
901894at2759	Complete	CAACVS010000169_1	49301	51097	+	125.5	284
905026at2759	Missing
911863at2759	Missing
917326at2759	Complete	CAACVS010000603_1	19533	21230	-	77.6	338
918816at2759	Complete	CAACVS010000129_1	32420	34387	-	94.7	172
919955at2759	Complete	CAACVS010000346_1	31955	33241	-	148.2	217
923657at2759	Fragmented	CAACVS010000092_1	309878	311178	-	59.2	126
924753at2759	Complete	CAACVS010000647_1	66650	68419	-	161.6	195
931188at2759	Complete	CAACVS010000036_1	141414	143216	+	348.7	362
937275at2759	Missing
937686at2759	Complete	CAACVS010000335_1	448651	450201	-	253.2	333
939345at2759	Complete	CAACVS010000017_1	102691	103602	+	73.2	141
944899at2759	Complete	CAACVS010000038_1	109779	110879	-	344.0	223
946128at2759	Complete	CAACVS010000009_1	81945	84131	+	125.7	385
956854at2759	Missing
973442at2759	Complete	CAACVS010000688_1	81332	82973	+	56.1	171
974865at2759	Fragmented	CAACVS010000075_1	74183	75259	+	149.8	209
975158at2759	Missing
975557at2759	Complete	CAACVS010000413_1	16678	19200	+	380.2	445
976469at2759	Complete	CAACVS010000011_1	34851	35669	-	138.5	213
981902at2759	Complete	CAACVS010000637_1	60786	62451	-	101.5	203
996662at2759	Missing
1001705at2759	Complete	CAACVS010000114_1	273830	275723	+	103.2	214
1003258at2759	Complete	CAACVS010000026_1	257244	258665	+	177.3	288
1010730at2759	Complete	CAACVS010000203_1	244233	245995	+	277.6	261
1014314at2759	Missing
1018517at2759	Complete	CAACVS010000001_1	481298	482134	-	267.8	209
1019762at2759	Complete	CAACVS010000110_1	12609	14759	-	67.9	306
1025450at2759	Complete	CAACVS010000531_1	313268	314575	-	165.2	285
1030907at2759	Complete	CAACVS010000302_1	125850	126965	+	89.7	238
1032689at2759	Complete	CAACVS010000030_1	79839	80555	-	146.5	153
1038775at2759	Complete	CAACVS010000679_1	66565	67518	-	125.4	189
1041560at2759	Fragmented	CAACVS010000148_1	252932	254082	-	87.4	163
1049599at2759	Missing
1051021at2759	Complete	CAACVS010000083_1	7188	8786	+	224.0	339
1053181at2759	Missing
1057950at2759	Complete	CAACVS010000205_1	29355	30383	-	173.2	229
1065019at2759	Complete	CAACVS010000395_1	59323	60567	+	283.1	239
1076134at2759	Missing
1079130at2759	Complete	CAACVS010000694_1	148570	149903	+	307.3	256
1079827at2759	Complete	CAACVS010000425_1	17517	18296	+	333.0	220
1085752at2759	Complete	CAACVS010000620_1	15301	16782	-	30.8	201
1087488at2759	Missing
1090038at2759	Complete	CAACVS010000436_1	21587	22366	-	52.1	114
1094121at2759	Complete	CAACVS010000020_1	123265	123777	+	110.7	130
1096688at2759	Complete	CAACVS010000225_1	73323	74390	-	294.9	212
1106766at2759	Complete	CAACVS010000575_1	98127	99668	-	101.8	190
1107630at2759	Missing
1108845at2759	Complete	CAACVS010000172_1	33271	34563	-	285.5	296
1111142at2759	Missing
1112002at2759	Complete	CAACVS010000440_1	168405	171125	-	355.9	464
1115196at2759	Complete	CAACVS010000192_1	75988	77229	+	351.7	248
1128607at2759	Complete	CAACVS010000184_1	64402	65582	+	261.2	206
1129824at2759	Missing
1138059at2759	Complete	CAACVS010000170_1	90597	91541	-	237.7	210
1157302at2759	Complete	CAACVS010000027_1	126126	126881	-	324.1	202
1161199at2759	Complete	CAACVS010000094_1	63180	64199	+	59.2	158
1173229at2759	Fragmented	CAACVS010000007_1	124198	124917	+	91.6	130
1178688at2759	Complete	CAACVS010000072_1	46253	46909	-	74.2	148
1182451at2759	Complete	CAACVS010000183_1	83289	84083	+	129.0	167
1193442at2759	Complete	CAACVS010000069_1	17052	17981	-	303.3	228
1194691at2759	Complete	CAACVS010000008_1	102730	104059	+	239.8	265
1194797at2759	Complete	CAACVS010000393_1	4438	6670	+	315.6	408
1197019at2759	Complete	CAACVS010000148_1	225234	226254	+	163.1	154
1200489at2759	Complete	CAACVS010000376_1	131360	132052	+	59.5	90
1217666at2759	Complete	CAACVS010000438_1	6760	7290	+	175.5	147
1220881at2759	Complete	CAACVS010000531_1	166180	167229	+	39.1	117
1222562at2759	Complete	CAACVS010000114_1	93966	94931	-	131.9	115
1223488at2759	Complete	CAACVS010000095_1	18533	19279	-	50.9	105
1228942at2759	Complete	CAACVS010000320_1	39603	40304	+	176.8	163
1233814at2759	Complete	CAACVS010000360_1	23700	24801	-	118.9	154
1236198at2759	Complete	CAACVS010000001_1	116015	116674	+	126.4	124
1247641at2759	Complete	CAACVS010000011_1	51982	53751	-	101.8	134
1248958at2759	Complete	CAACVS010000218_1	18818	21777	-	464.4	626
1249159at2759	Complete	CAACVS010000489_1	157444	158217	+	40.8	134
1251252at2759	Complete	CAACVS010000041_1	119314	119751	-	28.7	72
1257440at2759	Complete	CAACVS010000459_1	103479	104249	-	119.8	133
1258856at2759	Complete	CAACVS010000454_1	20450	23598	-	240.1	385
1259741at2759	Complete	CAACVS010000126_1	61845	62837	+	147.2	167
1260807at2759	Complete	CAACVS010000035_1	112843	114024	+	188.2	220
1264469at2759	Complete	CAACVS010000137_1	222233	223283	+	121.8	123
1266231at2759	Complete	CAACVS010000280_1	210469	211119	+	204.8	185
1269244at2759	Fragmented	CAACVS010000346_1	68843	70400	-	48.4	91
1269649at2759	Complete	CAACVS010000676_1	70565	71496	+	257.0	165
1275837at2759	Complete	CAACVS010000540_1	83833	84905	+	278.7	239
1284731at2759	Complete	CAACVS010000587_1	27178	27957	-	65.6	123
1287094at2759	Complete	CAACVS010000245_1	36566	37159	-	74.6	127
1287401at2759	Complete	CAACVS010000013_1	39835	40596	+	219.1	170
1291729at2759	Complete	CAACVS010000136_1	57269	58263	-	39.0	99
1304061at2759	Complete	CAACVS010000127_1	70380	71361	-	108.0	149
1309031at2759	Complete	CAACVS010000455_1	6156	8512	-	197.0	361
1312453at2759	Missing
1314980at2759	Complete	CAACVS010000134_1	63410	66895	+	140.0	318
1322299at2759	Complete	CAACVS010000165_1	56566	58581	+	187.5	253
1322642at2759	Complete	CAACVS010000356_1	9761	10408	-	142.9	152
1323575at2759	Complete	CAACVS010000465_1	17670	18431	-	113.6	116
1324510at2759	Complete	CAACVS010000269_1	197373	199250	+	180.2	249
1338131at2759	Complete	CAACVS010000008_1	140700	141422	+	217.9	140
1339553at2759	Complete	CAACVS010000147_1	13506	14774	-	37.6	222
1342242at2759	Complete	CAACVS010000161_1	22033	23532	-	112.2	181
1346165at2759	Complete	CAACVS010000026_1	182914	184804	-	290.8	251
1346432at2759	Complete	CAACVS010000454_1	5903	6748	-	97.7	188
1348942at2759	Complete	CAACVS010000225_1	418618	419718	-	76.3	167
1355894at2759	Complete	CAACVS010000204_1	13708	14529	+	168.0	141
1358374at2759	Missing
1364586at2759	Missing
1370285at2759	Complete	CAACVS010000231_1	48883	51285	+	79.5	254
1370304at2759	Complete	CAACVS010000052_1	87041	89425	-	82.6	300
1377237at2759	Fragmented	CAACVS010000108_1	25955	26212	-	55.0	69
1379600at2759	Complete	CAACVS010000248_1	444	3566	+	202.6	414
1380409at2759	Complete	CAACVS010000115_1	218410	225874	-	149.1	169
1382842at2759	Complete	CAACVS010000185_1	62619	63251	-	54.6	118
1395649at2759	Complete	CAACVS010000425_1	5991	6638	+	53.8	110
1398309at2759	Fragmented	CAACVS010000619_1	539	1075	-	36.4	60
1404162at2759	Complete	CAACVS010000335_1	234829	235917	+	74.7	204
1405073at2759	Complete	CAACVS010000108_1	15212	15748	+	208.8	154
1405146at2759	Complete	CAACVS010000680_1	98706	99737	-	91.1	115
1407446at2759	Missing
1421503at2759	Fragmented	CAACVS010000406_1	187976	188374	+	131.6	99
1423847at2759	Complete	CAACVS010000034_1	57287	58480	-	183.1	232
1426075at2759	Complete	CAACVS010000035_1	110800	111834	-	74.4	96
1428265at2759	Missing
1428854at2759	Complete	CAACVS010000032_1	90466	93168	-	329.5	476
1430056at2759	Complete	CAACVS010000034_1	41110	41511	-	67.7	101
1432328at2759	Complete	CAACVS010000355_1	21659	22675	-	216.6	178
1434266at2759	Complete	CAACVS010000252_1	1834	2721	+	70.8	119
1440961at2759	Missing
1441854at2759	Complete	CAACVS010000582_1	64777	66036	-	126.5	146
1442062at2759	Missing
1445102at2759	Complete	CAACVS010000346_1	89505	90367	-	252.4	190
1450538at2759	Complete	CAACVS010000218_1	35295	36380	-	95.0	139
1454155at2759	Complete	CAACVS010000225_1	108568	109603	-	52.8	99
1455730at2759	Complete	CAACVS010000679_1	163510	165090	+	314.2	366
1459797at2759	Complete	CAACVS010000048_1	71472	72139	+	57.4	96
1474000at2759	Complete	CAACVS010000147_1	12313	13227	+	52.5	94
1479417at2759	Complete	CAACVS010000489_1	44468	45307	-	229.9	167
1488235at2759	Complete	CAACVS010000699_1	71797	72388	+	127.2	117
1488436at2759	Complete	CAACVS010000540_1	17864	18316	-	117.8	62
1490022at2759	Complete	CAACVS010000565_1	2468	3229	+	121.4	169
1504863at2759	Complete	CAACVS010000540_1	79563	79991	-	99.0	107
1513531at2759	Complete	CAACVS010000663_1	88236	88814	-	152.2	160
1525971at2759	Complete	CAACVS010000147_1	66262	66522	+	85.2	79
1526152at2759	Missing
1530008at2759	Fragmented	CAACVS010000674_1	182366	182710	-	97.8	78
1538526at2759	Complete	CAACVS010000131_1	83043	83555	-	124.1	99
1545004at2759	Complete	CAACVS010000114_1	436370	436624	+	79.4	63
1552706at2759	Complete	CAACVS010000059_1	52486	52899	+	64.0	90
1558822at2759	Complete	CAACVS010000006_1	103756	104037	-	95.6	65
1563319at2759	Fragmented	CAACVS010000266_1	23962	24417	+	37.6	102
1567796at2759	Complete	CAACVS010000339_1	1569	2278	-	109.6	132
1575179at2759	Fragmented	CAACVS010000053_1	129788	130051	+	25.0	28
1576404at2759	Complete	CAACVS010000333_1	13364	14122	+	107.7	199
1588798at2759	Complete	CAACVS010000146_1	25723	26511	-	64.4	77
1593937at2759	Missing
1617752at2759	Complete	CAACVS010000640_1	60517	61106	+	70.5	80
1620056at2759	Complete	CAACVS010000609_1	3481	3966	+	27.7	64
1623701at2759	Complete	CAACVS010000031_1	48032	48550	+	74.1	90
1626636at2759	Complete	CAACVS010000620_1	56912	57751	-	75.7	191
1633672at2759	Complete	CAACVS010000209_1	21089	21698	-	130.7	83
1645187at2759	Complete	CAACVS010000120_1	25946	26263	+	40.2	38
