# BUSCO version is: 5.1.2 
# The lineage dataset is: eukaryota_odb10 (Creation date: 2020-09-10, number of genomes: 70, number of BUSCOs: 255)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length
946128at2759	Complete	NKIB01015014_1	31736	33619	-	145.7	423
956854at2759	Missing
973442at2759	Complete	NKIB01003441_1	15646	17040	-	53.8	177
974865at2759	Complete	NKIB01001236_1	9609	10652	+	159.8	222
975158at2759	Missing
975557at2759	Complete	NKIB01012814_1	66847	69180	-	409.2	445
976469at2759	Complete	NKIB01000308_1	27304	28257	-	138.0	215
981902at2759	Complete	NKIB01001925_1	8806	9987	-	126.2	221
996662at2759	Missing
1001705at2759	Complete	NKIB01000255_1	5799	7547	+	105.9	201
1003258at2759	Complete	NKIB01013542_1	16299	17576	+	188.7	266
1010730at2759	Complete	NKIB01005037_1	0	1004	+	281.4	236
1014314at2759	Missing
1018517at2759	Complete	NKIB01013225_1	34434	35270	+	255.2	208
1019762at2759	Complete	NKIB01012713_1	36924	38662	+	125.3	396
1025450at2759	Complete	NKIB01014118_1	2061	3413	-	146.1	290
1030907at2759	Complete	NKIB01013367_1	17188	18231	+	88.8	257
1032689at2759	Duplicated	NKIB01004678_1	2	997	-	148.6	162
1032689at2759	Duplicated	NKIB01010412_1	1406	2644	-	147.6	162
1038775at2759	Complete	NKIB01001590_1	7504	8372	-	133.5	203
1041560at2759	Missing
1049599at2759	Missing
1051021at2759	Complete	NKIB01014145_1	9250	10750	+	285.9	326
1053181at2759	Complete	NKIB01001495_1	25035	25796	-	29.6	147
1057950at2759	Complete	NKIB01012290_1	1764	2702	-	194.1	227
1065019at2759	Complete	NKIB01001765_1	2467	3648	+	304.5	238
1076134at2759	Fragmented	NKIB01013254_1	4112	4918	-	94.4	151
1079130at2759	Complete	NKIB01012472_1	595	2042	+	321.1	254
1079827at2759	Complete	NKIB01013045_1	31489	32268	-	326.5	218
1085752at2759	Complete	NKIB01005012_1	7597	8505	+	86.4	189
1087488at2759	Missing
1090038at2759	Complete	NKIB01010085_1	5708	6391	-	68.0	98
1094121at2759	Duplicated	NKIB01000189_1	1476	1997	-	103.8	129
1094121at2759	Duplicated	NKIB01013211_1	4370	4891	-	103.8	129
1096688at2759	Complete	NKIB01015001_1	4846	5979	+	290.3	208
1106766at2759	Complete	NKIB01011255_1	88797	90131	+	102.7	191
1107630at2759	Complete	NKIB01009615_1	9293	10180	-	198.1	202
1108845at2759	Complete	NKIB01013142_1	19960	21349	+	274.9	330
1111142at2759	Missing
1112002at2759	Complete	NKIB01000576_1	24694	27456	+	402.6	527
1115196at2759	Complete	NKIB01002032_1	1646	2782	+	382.1	270
1128607at2759	Complete	NKIB01004097_1	9934	10896	-	311.6	244
1129824at2759	Complete	NKIB01013527_1	239	777	+	88.9	131
1138059at2759	Complete	NKIB01008387_1	44385	45314	+	245.2	200
1157302at2759	Complete	NKIB01001050_1	4610	5465	-	341.7	202
1161199at2759	Fragmented	NKIB01000633_1	31007	31522	-	34.1	102
1173229at2759	Complete	NKIB01002081_1	7639	9022	-	103.8	184
1178688at2759	Complete	NKIB01015169_1	33367	33915	-	82.1	132
1182451at2759	Complete	NKIB01014584_1	22896	24040	-	123.7	167
1193442at2759	Complete	NKIB01000085_1	7244	8641	+	297.4	269
1194691at2759	Complete	NKIB01013250_1	56297	57678	-	256.9	274
1194797at2759	Complete	NKIB01006986_1	5888	7996	+	323.8	404
1197019at2759	Complete	NKIB01012763_1	7150	8067	+	129.2	165
1200489at2759	Complete	NKIB01013826_1	43335	43901	+	76.4	98
1217666at2759	Complete	NKIB01012903_1	3959	5140	+	166.0	176
1220881at2759	Duplicated	NKIB01008966_1	3707	4738	-	68.7	165
1220881at2759	Duplicated	NKIB01013636_1	6208	7239	+	68.7	165
1222562at2759	Complete	NKIB01009591_1	47526	48308	-	142.5	115
1223488at2759	Complete	NKIB01013911_1	98	760	+	39.5	80
1228942at2759	Complete	NKIB01005791_1	3000	3710	+	198.8	162
1233814at2759	Complete	NKIB01008986_1	1394	2059	-	163.5	154
1236198at2759	Complete	NKIB01001217_1	735	1496	-	120.7	122
1247641at2759	Complete	NKIB01003209_1	18946	19899	-	98.0	151
1248958at2759	Complete	NKIB01013392_1	40162	43011	+	509.6	615
1249159at2759	Complete	NKIB01015225_1	35249	35827	+	82.9	149
1251252at2759	Fragmented	NKIB01014012_1	45688	46428	+	23.5	63
1257440at2759	Complete	NKIB01006368_1	2	698	-	122.1	128
1258856at2759	Complete	NKIB01002588_1	16383	19375	+	264.8	537
1259741at2759	Complete	NKIB01001360_1	14914	15684	+	238.6	206
1260807at2759	Complete	NKIB01003219_1	18356	19471	-	201.1	220
1264469at2759	Complete	NKIB01001946_1	24798	25484	+	149.8	141
1266231at2759	Complete	NKIB01014934_1	26148	26903	+	205.5	187
1269244at2759	Missing
1269649at2759	Complete	NKIB01000458_1	12097	12945	-	248.8	165
1275837at2759	Complete	NKIB01003219_1	8151	9232	-	276.0	241
1284731at2759	Complete	NKIB01014897_1	36819	37577	+	79.3	114
1287094at2759	Complete	NKIB01015198_1	27313	27945	-	70.6	126
1287401at2759	Complete	NKIB01008407_1	5671	6462	-	227.8	169
1291729at2759	Duplicated	NKIB01002437_1	22465	23329	-	39.9	111
1291729at2759	Duplicated	NKIB01007970_1	10871	11735	-	39.9	111
1304061at2759	Complete	NKIB01000522_1	3367	4306	-	111.3	128
1309031at2759	Fragmented	NKIB01002162_1	85	1502	-	145.0	208
1312453at2759	Missing
1314980at2759	Complete	NKIB01013542_1	25889	28820	-	189.5	388
1322299at2759	Complete	NKIB01013060_1	51994	53667	-	195.9	261
1322642at2759	Complete	NKIB01001986_1	2968	3567	+	153.9	139
1323575at2759	Complete	NKIB01013390_1	892	1502	+	111.9	112
1324510at2759	Complete	NKIB01003968_1	5320	6705	-	230.1	288
1338131at2759	Complete	NKIB01013073_1	27415	28102	+	219.9	152
1339553at2759	Complete	NKIB01004673_1	112523	113614	-	72.2	209
1342242at2759	Complete	NKIB01012462_1	34317	35681	-	121.0	165
1346165at2759	Complete	NKIB01013464_1	9195	10589	-	307.5	241
1346432at2759	Complete	NKIB01015277_1	1496	2284	-	103.9	151
1348942at2759	Complete	NKIB01013563_1	5839	6921	+	74.2	164
1355894at2759	Complete	NKIB01013826_1	26226	26870	-	193.9	140
1358374at2759	Missing
1364586at2759	Missing
1370285at2759	Complete	NKIB01012388_1	44495	46690	+	97.7	321
1370304at2759	Complete	NKIB01007307_1	5339	7534	+	73.7	308
1377237at2759	Complete	NKIB01012606_1	4261	5091	+	93.9	140
1379600at2759	Complete	NKIB01012883_1	51512	54271	+	193.2	457
1380409at2759	Complete	NKIB01001662_1	12686	13389	+	170.6	153
1382842at2759	Fragmented	NKIB01009706_1	9117	9656	-	61.4	93
1395649at2759	Complete	NKIB01007772_1	8437	8985	+	64.7	98
1398309at2759	Fragmented	NKIB01012939_1	4681	5299	-	39.2	59
1404162at2759	Complete	NKIB01013003_1	194	1741	+	74.5	187
1405073at2759	Complete	NKIB01006909_1	55700	56242	-	207.3	154
1405146at2759	Complete	NKIB01005148_1	108057	108890	-	92.4	101
1407446at2759	Missing
1421503at2759	Complete	NKIB01000223_1	1865	2245	+	132.2	105
1423847at2759	Complete	NKIB01012997_1	49018	50157	-	187.3	253
1426075at2759	Complete	NKIB01012883_1	20848	21400	+	83.3	99
1428265at2759	Missing
1428854at2759	Complete	NKIB01014164_1	9391	11961	-	344.0	408
1430056at2759	Complete	NKIB01014690_1	15946	16662	+	71.0	118
1432328at2759	Complete	NKIB01015409_1	19080	19955	-	231.2	185
1434266at2759	Fragmented	NKIB01013221_1	4528	5088	+	57.6	89
1440961at2759	Missing
1441854at2759	Complete	NKIB01015127_1	30974	32032	-	161.1	211
1442062at2759	Missing
1445102at2759	Complete	NKIB01005371_1	49095	49802	+	236.7	190
1450538at2759	Complete	NKIB01007702_1	6016	7011	+	91.8	136
1454155at2759	Complete	NKIB01001584_1	11117	12072	-	48.4	122
1455730at2759	Complete	NKIB01009283_1	6474	8319	+	305.2	343
1459797at2759	Complete	NKIB01002449_1	2763	3240	+	58.3	95
1474000at2759	Complete	NKIB01000801_1	13901	15066	-	64.7	106
1479417at2759	Complete	NKIB01002449_1	12784	13653	+	242.8	176
1488235at2759	Complete	NKIB01004455_1	12206	12751	+	152.0	139
1488436at2759	Complete	NKIB01002527_1	21898	22338	-	119.5	62
1490022at2759	Complete	NKIB01015135_1	33357	34106	-	104.5	142
1504863at2759	Complete	NKIB01015360_1	12008	12539	+	101.4	109
1513531at2759	Complete	NKIB01014991_1	3089	3838	+	190.1	206
1525971at2759	Complete	NKIB01013477_1	34077	34337	-	95.3	79
1526152at2759	Missing
1530008at2759	Fragmented	NKIB01012980_1	231	800	+	105.1	76
1538526at2759	Complete	NKIB01009269_1	6882	7301	-	132.1	102
1545004at2759	Complete	NKIB01015397_1	23018	23257	-	87.9	70
1552706at2759	Complete	NKIB01010056_1	3798	4229	-	50.4	73
1558822at2759	Complete	NKIB01013547_1	7880	8228	-	90.7	64
1563319at2759	Fragmented	NKIB01009986_1	9489	9980	-	46.3	100
1567796at2759	Complete	NKIB01012883_1	47981	48690	+	100.3	121
1575179at2759	Fragmented	NKIB01003653_1	6282	6542	+	33.0	29
1576404at2759	Complete	NKIB01014724_1	28782	29640	-	108.3	173
1588798at2759	Complete	NKIB01007019_1	9767	10489	+	78.1	80
1593937at2759	Complete	NKIB01006909_1	60333	61145	-	20.8	84
1617752at2759	Complete	NKIB01010872_1	6717	7161	-	93.3	80
1620056at2759	Duplicated	NKIB01013152_1	1627	2022	-	31.9	78
1620056at2759	Duplicated	NKIB01014372_1	1606	2001	-	31.9	78
1623701at2759	Complete	NKIB01012290_1	1096	1608	+	83.4	89
1626636at2759	Complete	NKIB01012688_1	40700	41586	+	78.1	162
1633672at2759	Complete	NKIB01015166_1	12392	12870	-	143.2	83
1645187at2759	Complete	NKIB01010711_1	8392	8891	-	34.2	38
