# BUSCO version is: 5.1.2 
# The lineage dataset is: eukaryota_odb10 (Creation date: 2020-09-10, number of genomes: 70, number of BUSCOs: 255)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length
39650at2759	Missing
751335at2759	Duplicated	scaffold_6140	12568	14375	-	127.5	193
751335at2759	Duplicated	scaffold_6693	7670	9247	+	125.8	189
759498at2759	Complete	scaffold_4240	6944	9551	+	478.2	422
761109at2759	Complete	scaffold_4504	10102	11994	+	343.7	344
768809at2759	Complete	scaffold_3838	10248	11792	+	185.7	241
774318at2759	Complete	scaffold_5021	19639	20985	+	253.0	270
777920at2759	Complete	scaffold_9604	4551	6865	-	228.3	272
779909at2759	Complete	scaffold_3873	18189	19231	+	201.7	194
801857at2759	Complete	scaffold_11286	2288	4177	+	167.2	193
814241at2759	Fragmented	scaffold_4274	12364	13497	+	162.2	207
817008at2759	Complete	scaffold_4074	1279	2631	-	388.7	278
834694at2759	Complete	scaffold_4336	12863	14908	-	354.3	331
836599at2759	Complete	scaffold_5545	7857	9687	+	295.5	259
844748at2759	Missing
855834at2759	Complete	scaffold_6859	5603	8794	+	71.9	217
858842at2759	Complete	scaffold_7141	5359	7021	+	187.5	219
865202at2759	Duplicated	scaffold_14584	365	1375	+	159.0	200
865202at2759	Duplicated	scaffold_14586	365	1375	+	159.0	200
866359at2759	Duplicated	scaffold_12830	2435	3516	+	301.3	247
866359at2759	Duplicated	scaffold_12843	2424	3505	+	301.3	247
869548at2759	Complete	scaffold_5470	12921	13737	-	177.3	164
878143at2759	Complete	scaffold_9468	1747	3319	-	338.7	336
887370at2759	Fragmented	scaffold_7873	3483	4559	+	63.6	90
891751at2759	Complete	scaffold_4616	5333	6367	+	177.1	209
898782at2759	Complete	scaffold_4192	3912	5786	+	218.6	269
901894at2759	Complete	scaffold_5224	2826	4608	-	105.8	300
905026at2759	Missing
911863at2759	Missing
917326at2759	Complete	scaffold_8264	5155	7095	+	302.3	366
918816at2759	Fragmented	scaffold_5534	3141	4595	+	66.0	140
919955at2759	Fragmented	scaffold_4403	11477	12700	-	149.6	201
923657at2759	Missing
924753at2759	Complete	scaffold_5507	5799	7585	-	149.4	208
931188at2759	Complete	scaffold_3775	17361	19499	+	335.4	339
937275at2759	Missing
937686at2759	Complete	scaffold_10633	3969	5570	-	220.8	329
939345at2759	Complete	scaffold_7096	3689	5645	-	66.7	95
944899at2759	Complete	scaffold_3901	22808	23941	-	365.5	242
946128at2759	Missing
956854at2759	Complete	scaffold_4547	13777	14553	+	104.3	159
973442at2759	Fragmented	scaffold_7673	6536	8101	+	25.4	109
974865at2759	Complete	scaffold_3864	50540	51680	-	158.2	218
975158at2759	Missing
975557at2759	Complete	scaffold_6368	5883	8564	-	421.3	511
976469at2759	Complete	scaffold_7102	937	1944	-	141.1	229
981902at2759	Complete	scaffold_8156	5936	7345	+	118.9	191
996662at2759	Missing
1001705at2759	Fragmented	scaffold_4481	12576	14548	-	82.5	162
1003258at2759	Complete	scaffold_4161	21032	22641	-	189.5	248
1010730at2759	Complete	scaffold_5225	8935	10751	+	290.9	254
1014314at2759	Missing
1018517at2759	Complete	scaffold_3991	25002	25862	+	256.5	209
1019762at2759	Complete	scaffold_7208	9280	11295	-	80.5	283
1025450at2759	Duplicated	scaffold_6014	3391	4470	+	118.2	252
1025450at2759	Duplicated	scaffold_11889	1049	3017	+	108.5	310
1030907at2759	Complete	scaffold_5725	15111	16262	+	76.0	228
1032689at2759	Duplicated	scaffold_11284	3281	4609	-	142.0	147
1032689at2759	Duplicated	scaffold_11307	3281	4609	-	142.0	147
1038775at2759	Fragmented	scaffold_6849	4666	5878	-	112.5	138
1041560at2759	Missing
1049599at2759	Missing
1051021at2759	Duplicated	scaffold_13951	325	2094	+	259.3	283
1051021at2759	Duplicated	scaffold_3801	31410	33238	-	243.4	309
1053181at2759	Fragmented	scaffold_7744	211	651	-	18.2	52
1057950at2759	Complete	scaffold_10465	4755	5727	-	191.2	202
1065019at2759	Duplicated	scaffold_10676	2891	4087	+	294.8	238
1065019at2759	Duplicated	scaffold_6886	9900	11096	+	294.8	238
1076134at2759	Fragmented	scaffold_6866	2775	3227	-	74.3	118
1079130at2759	Complete	scaffold_6586	3010	4330	-	311.0	230
1079827at2759	Complete	scaffold_3891	18552	19331	-	332.0	219
1085752at2759	Fragmented	scaffold_3797	59404	60933	+	66.0	165
1087488at2759	Missing
1090038at2759	Complete	scaffold_3984	3948	4538	+	57.3	96
1094121at2759	Complete	scaffold_4576	7761	8652	-	94.4	126
1096688at2759	Complete	scaffold_4690	14509	15719	+	299.7	212
1106766at2759	Complete	scaffold_4415	13877	15373	+	79.3	176
1107630at2759	Complete	scaffold_4813	9860	10789	-	212.0	188
1108845at2759	Complete	scaffold_4625	24463	25878	-	246.5	294
1111142at2759	Missing
1112002at2759	Complete	scaffold_3852	3032	6777	-	264.9	456
1115196at2759	Complete	scaffold_16591	5	1216	+	352.0	246
1128607at2759	Complete	scaffold_4843	18108	19242	+	316.6	252
1129824at2759	Missing
1138059at2759	Complete	scaffold_5440	6061	7138	-	249.3	201
1157302at2759	Fragmented	scaffold_12042	14	789	+	204.5	126
1161199at2759	Complete	scaffold_12522	408	1436	+	58.1	136
1173229at2759	Complete	scaffold_6576	8102	9914	+	106.0	193
1178688at2759	Complete	scaffold_4340	21258	21866	-	78.1	135
1182451at2759	Duplicated	scaffold_10568	1149	2175	+	116.7	170
1182451at2759	Duplicated	scaffold_10576	1149	2175	+	116.7	170
1193442at2759	Complete	scaffold_5548	13870	15219	+	312.3	268
1194691at2759	Complete	scaffold_4418	9415	10627	+	256.6	263
1194797at2759	Missing
1197019at2759	Complete	scaffold_4438	12604	13604	+	160.5	155
1200489at2759	Complete	scaffold_3956	28896	29773	+	68.8	132
1217666at2759	Complete	scaffold_6337	3619	4164	+	175.8	146
1220881at2759	Duplicated	scaffold_9003	2581	3744	+	56.0	123
1220881at2759	Duplicated	scaffold_9074	2480	3643	+	56.0	123
1222562at2759	Complete	scaffold_11046	3896	4817	-	134.4	123
1223488at2759	Complete	scaffold_3864	58559	59302	-	42.9	106
1228942at2759	Complete	scaffold_4183	28657	29520	+	155.6	163
1233814at2759	Complete	scaffold_4644	19510	20379	+	126.1	156
1236198at2759	Complete	scaffold_3968	3646	4440	+	121.5	133
1247641at2759	Complete	scaffold_5260	6291	6878	+	82.5	128
1248958at2759	Complete	scaffold_4184	32061	35136	+	496.7	614
1249159at2759	Complete	scaffold_3986	13274	13894	+	92.4	150
1251252at2759	Complete	scaffold_4199	362	907	+	28.9	71
1257440at2759	Complete	scaffold_11274	183	919	+	130.5	129
1258856at2759	Complete	scaffold_6227	4172	7048	+	170.5	426
1259741at2759	Complete	scaffold_5655	9352	10419	+	241.5	231
1260807at2759	Complete	scaffold_6735	1715	2437	+	190.2	201
1264469at2759	Complete	scaffold_3854	33469	34185	-	130.4	128
1266231at2759	Complete	scaffold_6181	14408	15250	-	216.0	187
1269244at2759	Missing
1269649at2759	Duplicated	scaffold_4462	25320	26060	-	251.4	165
1269649at2759	Duplicated	scaffold_9679	664	1404	-	251.4	165
1275837at2759	Complete	scaffold_5362	3054	4067	-	275.1	242
1284731at2759	Fragmented	scaffold_4288	23112	24206	-	70.8	105
1287094at2759	Complete	scaffold_4018	37478	38146	-	68.6	144
1287401at2759	Complete	scaffold_4696	23024	23875	-	227.9	160
1291729at2759	Complete	scaffold_8168	7917	8711	-	38.1	104
1304061at2759	Complete	scaffold_4293	2476	3480	-	102.5	128
1309031at2759	Fragmented	scaffold_4891	12176	13702	-	142.4	234
1312453at2759	Missing
1314980at2759	Complete	scaffold_8189	1466	4845	+	196.1	380
1322299at2759	Complete	scaffold_5845	274	2575	+	199.4	296
1322642at2759	Complete	scaffold_8172	4493	5737	+	154.3	137
1323575at2759	Complete	scaffold_3818	26072	26738	+	118.2	112
1324510at2759	Fragmented	scaffold_8844	7029	7799	+	171.4	166
1338131at2759	Duplicated	scaffold_27852	20	447	-	215.5	131
1338131at2759	Duplicated	scaffold_35274	6	452	-	203.0	135
1338131at2759	Duplicated	scaffold_6259	2	499	-	199.6	140
1339553at2759	Missing
1342242at2759	Duplicated	scaffold_5046	369	1967	-	109.1	170
1342242at2759	Duplicated	scaffold_5452	369	1967	-	109.1	170
1346165at2759	Complete	scaffold_3957	39407	40784	-	293.2	210
1346432at2759	Missing
1348942at2759	Complete	scaffold_4778	6077	7402	-	57.4	171
1355894at2759	Complete	scaffold_4635	8060	8656	-	190.5	141
1358374at2759	Missing
1364586at2759	Missing
1370285at2759	Complete	scaffold_5225	11026	13815	-	86.4	243
1370304at2759	Fragmented	scaffold_13522	1870	3006	-	27.9	198
1377237at2759	Fragmented	scaffold_3983	42272	43486	-	81.4	87
1379600at2759	Complete	scaffold_10040	314	3993	+	207.9	428
1380409at2759	Complete	scaffold_3875	44915	45911	-	124.4	140
1382842at2759	Fragmented	scaffold_3785	40842	41717	+	63.1	97
1395649at2759	Complete	scaffold_10907	3293	4000	+	37.9	106
1398309at2759	Fragmented	scaffold_3949	33156	33701	-	37.5	74
1404162at2759	Complete	scaffold_3912	18301	20637	-	90.0	197
1405073at2759	Complete	scaffold_3769	71105	71915	+	210.6	154
1405146at2759	Complete	scaffold_7149	2772	3670	-	90.5	89
1407446at2759	Missing
1421503at2759	Fragmented	scaffold_6946	7819	8193	-	102.0	95
1423847at2759	Complete	scaffold_8925	1305	2570	+	181.2	236
1426075at2759	Complete	scaffold_3924	25165	25617	+	66.0	82
1428265at2759	Missing
1428854at2759	Duplicated	scaffold_6229	3192	5929	+	347.9	412
1428854at2759	Duplicated	scaffold_6230	3192	5929	+	347.9	412
1430056at2759	Complete	scaffold_7736	3377	4291	-	70.3	132
1432328at2759	Complete	scaffold_7686	128	1078	+	213.7	168
1434266at2759	Complete	scaffold_8187	3529	4513	-	72.8	146
1440961at2759	Missing
1441854at2759	Complete	scaffold_3773	11296	12402	+	157.3	203
1442062at2759	Missing
1445102at2759	Complete	scaffold_7630	8796	9506	-	236.1	190
1450538at2759	Complete	scaffold_6116	7632	8765	-	77.6	168
1454155at2759	Complete	scaffold_6663	7335	8817	+	51.6	91
1455730at2759	Complete	scaffold_4958	12730	14529	-	289.9	357
1459797at2759	Complete	scaffold_3997	11905	12437	+	59.2	95
1474000at2759	Complete	scaffold_5424	4053	5433	+	60.7	131
1479417at2759	Complete	scaffold_4049	6484	7218	-	245.8	168
1488235at2759	Complete	scaffold_4994	3403	3957	+	156.5	139
1488436at2759	Complete	scaffold_7880	235	720	+	120.2	62
1490022at2759	Complete	scaffold_4934	1321	2233	+	124.7	169
1504863at2759	Fragmented	scaffold_6610	5861	6314	-	64.9	51
1513531at2759	Complete	scaffold_4084	32991	33827	+	180.8	230
1525971at2759	Complete	scaffold_3864	23412	23702	-	84.3	79
1526152at2759	Missing
1530008at2759	Fragmented	scaffold_9544	5889	6173	-	108.0	75
1538526at2759	Complete	scaffold_4766	12653	13159	+	125.2	112
1545004at2759	Complete	scaffold_3844	20314	20604	+	76.7	72
1552706at2759	Complete	scaffold_5941	150	623	-	26.8	67
1558822at2759	Complete	scaffold_3798	11078	11359	+	86.5	65
1563319at2759	Fragmented	scaffold_11892	2707	3435	-	33.1	98
1567796at2759	Complete	scaffold_4226	17839	18445	+	108.0	132
1575179at2759	Complete	scaffold_4355	22210	22488	-	32.0	41
1576404at2759	Complete	scaffold_4473	22090	23033	-	99.7	195
1588798at2759	Complete	scaffold_4127	22983	23765	-	79.2	93
1593937at2759	Missing
1617752at2759	Complete	scaffold_7748	4946	5659	-	95.6	85
1620056at2759	Complete	scaffold_7418	9493	9903	+	41.9	69
1623701at2759	Complete	scaffold_12685	2123	2761	-	66.8	84
1626636at2759	Duplicated	scaffold_12181	2657	3556	-	77.5	126
1626636at2759	Duplicated	scaffold_12294	2582	3481	-	77.5	126
1633672at2759	Duplicated	scaffold_7657	4665	4934	+	131.8	83
1633672at2759	Duplicated	scaffold_7845	4280	4549	+	131.8	83
1645187at2759	Complete	scaffold_12730	3212	3668	-	33.6	38
