# BUSCO version is: 5.1.2 
# The lineage dataset is: eukaryota_odb10 (Creation date: 2020-09-10, number of genomes: 70, number of BUSCOs: 255)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length
751335at2759	Duplicated	KV784404_1	383175	384943	+	122.2	216
759498at2759	Duplicated	KV784363_1	1527406	1529418	+	463.9	415
759498at2759	Duplicated	KV784355_1	3347873	3349885	-	464.2	415
761109at2759	Complete	KV784353_1	3707086	3709266	-	329.8	369
768809at2759	Duplicated	KV784375_1	327207	328799	+	195.8	227
768809at2759	Duplicated	KV784428_1	27312	28902	-	196.4	227
774318at2759	Complete	KV784354_1	770460	771776	+	253.8	267
777920at2759	Complete	KV784361_1	83389	85493	+	331.3	337
779909at2759	Complete	KV784358_1	1041734	1042891	+	189.5	195
801857at2759	Missing
814241at2759	Duplicated	KV784368_1	234102	235778	+	168.8	317
814241at2759	Duplicated	KV784366_1	401895	403574	-	176.8	313
817008at2759	Complete	KV784356_1	2483716	2485855	+	407.2	282
834694at2759	Duplicated	KV784422_1	231889	234075	-	325.1	312
834694at2759	Duplicated	KV784359_1	2128275	2130451	+	328.6	311
836599at2759	Duplicated	KV784358_1	2388886	2390673	+	312.2	259
836599at2759	Duplicated	KV784438_1	103062	104854	+	321.0	259
844748at2759	Missing
855834at2759	Complete	KV784361_1	397683	399476	+	108.9	231
858842at2759	Duplicated	KV784391_1	329401	330984	-	183.1	238
858842at2759	Duplicated	KV784358_1	937185	938767	-	184.1	238
865202at2759	Complete	KV784373_1	419459	420628	+	193.4	212
866359at2759	Duplicated	KV784377_1	330052	331307	+	290.0	223
866359at2759	Duplicated	KV784370_1	893346	894580	+	293.9	223
869548at2759	Complete	KV784354_1	3374833	3375877	-	169.8	177
878143at2759	Duplicated	KV784359_1	90625	92744	+	304.6	295
878143at2759	Duplicated	KV784424_1	149286	151388	+	339.9	295
887370at2759	Fragmented	KV784399_1	190648	192396	+	48.1	84
891751at2759	Duplicated	KV784383_1	110324	111600	+	189.3	196
891751at2759	Duplicated	KV784450_1	178440	179718	+	192.8	196
898782at2759	Duplicated	KV784486_1	4289	6088	+	220.0	266
898782at2759	Duplicated	KV784380_1	109473	111278	+	221.2	267
901894at2759	Complete	KV784375_1	509185	511147	+	115.4	280
905026at2759	Missing
911863at2759	Fragmented	KV784353_1	2016753	2017304	-	21.4	46
917326at2759	Complete	KV784353_1	2683610	2685704	+	327.1	396
918816at2759	Duplicated	KV784568_1	284	2410	+	102.6	176
918816at2759	Duplicated	KV784363_1	1409128	1411260	-	104.6	177
919955at2759	Complete	KV784353_1	1341219	1342523	-	150.8	221
923657at2759	Fragmented	KV784400_1	166700	167980	+	67.9	123
924753at2759	Duplicated	KV784364_1	1058895	1060895	+	161.1	194
924753at2759	Duplicated	KV784419_1	185134	187122	-	162.6	197
931188at2759	Duplicated	KV784363_1	1256654	1258516	+	342.1	344
931188at2759	Duplicated	KV784424_1	50079	51941	-	342.9	342
937275at2759	Complete	KV784375_1:164833-173650	164833	166341	+	42.0	79
937686at2759	Complete	KV784358_1	1651221	1652809	+	250.8	335
939345at2759	Complete	KV784354_1:23724-926699	23724	24809	+	66.8	137
944899at2759	Duplicated	KV784413_1	115151	116246	-	322.3	224
944899at2759	Duplicated	KV784359_1	404162	405259	-	339.0	224
946128at2759	Duplicated	KV784376_1	749655	751730	+	132.4	388
946128at2759	Duplicated	KV784353_1	101514	103585	-	134.5	386
956854at2759	Missing
973442at2759	Duplicated	KV784354_1	1838183	1839787	+	52.1	144
973442at2759	Duplicated	KV784426_1	38659	40263	-	54.3	147
974865at2759	Complete	KV784353_1	979796	980875	+	148.2	211
975158at2759	Missing
975557at2759	Duplicated	KV784360_1	1894042	1896516	+	382.8	495
975557at2759	Duplicated	KV784396_1	245094	247156	-	390.6	419
976469at2759	Duplicated	KV784362_1	580504	581655	-	138.2	224
976469at2759	Duplicated	KV784356_1	1491068	1492216	-	146.7	224
981902at2759	Complete	KV784358_1	657610	659028	-	97.8	203
996662at2759	Missing
1001705at2759	Complete	KV784361_1	1306457	1308466	-	109.9	181
1003258at2759	Duplicated	KV784363_1	1177222	1178643	-	187.8	277
1003258at2759	Duplicated	KV784361_1	2621324	2622742	-	188.6	286
1010730at2759	Complete	KV784390_1:81478-505944	81478	82569	-	279.0	251
1014314at2759	Missing
1018517at2759	Duplicated	KV784414_1	71904	72485	-	230.0	168
1018517at2759	Duplicated	KV784359_1	1321322	1322179	-	259.1	209
1019762at2759	Duplicated	KV784459_1	55483	57824	+	65.3	374
1019762at2759	Duplicated	KV784353_1	3638394	3640737	+	65.8	374
1025450at2759	Complete	KV784353_1	1815000	1816947	-	162.4	267
1030907at2759	Duplicated	KV784456_1	81192	82316	+	82.3	244
1030907at2759	Duplicated	KV784354_1	1408225	1409352	-	82.6	243
1032689at2759	Complete	KV784367_1:449580-719582	718866	719582	-	145.8	147
1038775at2759	Complete	KV784375_1	479812	480848	+	122.6	189
1041560at2759	Missing
1049599at2759	Missing
1051021at2759	Complete	KV784357_1	1140948	1142702	+	217.7	310
1053181at2759	Duplicated	KV784399_1	373208	374203	-	13.1	204
1053181at2759	Duplicated	KV784354_1	2000856	2001851	+	13.2	204
1057950at2759	Duplicated	KV784380_1	55695	56708	+	174.7	228
1057950at2759	Duplicated	KV784444_1	142162	143175	+	176.7	228
1065019at2759	Duplicated	KV784357_1	1942175	1943452	-	294.7	237
1065019at2759	Duplicated	KV784393_1	102907	104166	+	294.8	237
1076134at2759	Missing
1079130at2759	Duplicated	KV784359_1	1662262	1663851	-	310.8	280
1079130at2759	Duplicated	KV784404_1	50374	51963	-	311.0	279
1079827at2759	Complete	KV784357_1:45024-129834	45024	45803	+	331.2	219
1085752at2759	Complete	KV784354_1	2151578	2153116	-	59.5	190
1087488at2759	Missing
1090038at2759	Fragmented	KV784353_1	5633463	5634230	+	61.2	87
1094121at2759	Duplicated	KV784387_1	268104	268619	+	108.6	130
1094121at2759	Duplicated	KV784379_1	437775	438293	-	110.5	130
1096688at2759	Complete	KV784354_1	1151888	1153135	-	295.9	221
1106766at2759	Fragmented	KV784383_1	21539	22204	+	65.1	128
1107630at2759	Missing
1108845at2759	Complete	KV784354_1	2400227	2402181	+	291.0	326
1111142at2759	Missing
1112002at2759	Complete	KV784369_1	167646	170630	-	331.0	466
1115196at2759	Duplicated	KV784368_1	535883	537187	+	348.4	268
1115196at2759	Duplicated	KV784366_1	564086	565384	+	350.6	281
1128607at2759	Fragmented	KV784355_1	2524823	2525669	+	252.7	168
1129824at2759	Missing
1138059at2759	Duplicated	KV784391_1	500697	501662	-	235.6	198
1138059at2759	Duplicated	KV784358_1	1099214	1100180	-	235.9	198
1157302at2759	Complete	KV784411_1:248627-285799	248627	249385	-	317.8	203
1161199at2759	Duplicated	KV784363_1	711127	712156	+	61.1	158
1161199at2759	Duplicated	KV784361_1	2233723	2234752	+	61.7	157
1173229at2759	Fragmented	KV784361_1	1796539	1797303	+	92.7	121
1178688at2759	Duplicated	KV784362_1	1683873	1684547	+	76.9	134
1178688at2759	Duplicated	KV784356_1	2679731	2680402	-	77.3	154
1182451at2759	Duplicated	KV784357_1	1687628	1688422	-	124.0	166
1182451at2759	Duplicated	KV784393_1	353586	354371	+	124.1	166
1193442at2759	Duplicated	KV784359_1	1817564	1818502	-	304.6	231
1193442at2759	Duplicated	KV784404_1	221980	222918	-	304.8	231
1194691at2759	Complete	KV784359_1	1085814	1087166	-	251.0	265
1194797at2759	Complete	KV784353_1	1218504	1220723	+	320.3	413
1197019at2759	Complete	KV784354_1:239964-610804	609761	610804	-	164.1	154
1200489at2759	Fragmented	KV784422_1	222007	222801	-	71.8	76
1217666at2759	Complete	KV784375_1:105308-869555	869016	869555	+	172.2	145
1220881at2759	Complete	KV784371_1	938976	940085	-	47.8	120
1222562at2759	Complete	KV784361_1	747351	748094	-	135.1	114
1223488at2759	Duplicated	KV784460_1	70646	71350	+	38.9	97
1223488at2759	Duplicated	KV784353_1	1100607	1101311	-	41.3	97
1228942at2759	Complete	KV784359_1	293412	294134	-	173.8	163
1233814at2759	Duplicated	KV784358_1	2123440	2124443	-	147.2	154
1233814at2759	Duplicated	KV784398_1	348492	349486	-	147.8	154
1236198at2759	Complete	KV784398_1:459899-2246045	459899	460726	-	124.4	112
1247641at2759	Duplicated	KV784362_1	590754	592376	-	89.1	152
1247641at2759	Duplicated	KV784356_1	1501414	1503429	-	89.4	150
1248958at2759	Duplicated	KV784399_1	95728	98994	-	407.2	559
1248958at2759	Duplicated	KV784354_1	2284782	2288055	+	475.2	620
1249159at2759	Complete	KV784429_1	145032	145775	-	57.6	122
1251252at2759	Fragmented	KV784354_1	853875	854539	-	28.5	62
1257440at2759	Complete	KV784364_1	566480	567427	-	123.1	153
1258856at2759	Complete	KV784363_1	1544468	1547667	-	243.7	414
1259741at2759	Complete	KV784353_1	2197988	2199224	+	214.8	209
1260807at2759	Fragmented	KV784375_1:118493-222417	118493	119218	+	108.5	121
1264469at2759	Duplicated	KV784356_1	1763028	1763978	+	123.4	134
1264469at2759	Duplicated	KV784362_1	821109	822053	+	123.6	139
1266231at2759	Duplicated	KV784362_1	1374214	1374864	-	203.6	185
1266231at2759	Duplicated	KV784356_1	2342539	2343189	-	205.3	185
1269244at2759	Missing
1269649at2759	Complete	KV784363_1	1271967	1272866	+	251.7	165
1275837at2759	Complete	KV784417_1:51302-213757	51302	52477	+	268.7	239
1284731at2759	Complete	KV784358_1:269187-857323	856523	857323	-	63.6	115
1287094at2759	Complete	KV784355_1	1836727	1837287	-	78.0	126
1287401at2759	Complete	KV784356_1	2026615	2027280	+	221.2	164
1291729at2759	Duplicated	KV784358_1	1985092	1985984	-	42.8	109
1291729at2759	Duplicated	KV784398_1	203614	204540	-	43.5	114
1304061at2759	Complete	KV784359_1:237887-1498444	1497445	1498444	+	106.6	126
1309031at2759	Duplicated	KV784398_1	19509	22040	-	192.5	320
1309031at2759	Duplicated	KV784358_1	1781476	1783953	-	215.5	340
1312453at2759	Missing
1314980at2759	Duplicated	KV784412_1	278627	282198	+	140.7	330
1314980at2759	Duplicated	KV784381_1	688319	692306	-	145.7	339
1322299at2759	Fragmented	KV784354_1	361424	362287	-	193.7	213
1322642at2759	Duplicated	KV784361_1	2040031	2040681	-	126.3	139
1322642at2759	Duplicated	KV784363_1	526746	527396	-	126.6	139
1323575at2759	Fragmented	KV784489_1	13095	13478	-	74.3	74
1324510at2759	Fragmented	KV784371_1	292581	293786	-	149.5	187
1338131at2759	Complete	KV784354_1	2663193	2663989	+	217.5	140
1339553at2759	Duplicated	KV784413_1	205208	206539	+	47.2	227
1339553at2759	Duplicated	KV784359_1	496272	497603	+	47.4	229
1342242at2759	Complete	KV784355_1	1500430	1502025	+	115.6	170
1346165at2759	Duplicated	KV784361_1	2686833	2688922	+	293.4	239
1346165at2759	Duplicated	KV784386_1	4894	6982	+	295.0	248
1346432at2759	Duplicated	KV784413_1	87602	88450	-	94.0	170
1346432at2759	Duplicated	KV784359_1	386678	387556	-	95.1	180
1348942at2759	Complete	KV784375_1	155417	156553	+	73.9	193
1355894at2759	Complete	KV784365_1	1111599	1112600	+	183.6	141
1358374at2759	Missing
1364586at2759	Missing
1370285at2759	Complete	KV784373_1:154628-354298	351899	354298	-	76.7	298
1370304at2759	Duplicated	KV784361_1	427232	429682	-	64.7	299
1370304at2759	Duplicated	KV784437_1	24110	26554	-	65.6	301
1377237at2759	Duplicated	KV784367_1	946296	949067	+	26.4	125
1377237at2759	Duplicated	KV784358_1	225464	228196	-	27.7	135
1379600at2759	Complete	KV784359_1	1192238	1195580	-	187.8	503
1380409at2759	Duplicated	KV784394_1	340744	342201	-	139.6	148
1380409at2759	Duplicated	KV784372_1	946917	947908	+	159.8	159
1380409at2759	Duplicated	KV784353_1	4709941	4710927	-	163.6	160
1382842at2759	Complete	KV784357_1	1859468	1860313	+	53.4	117
1395649at2759	Complete	KV784357_1:48434-126421	48434	49072	+	58.5	110
1398309at2759	Fragmented	KV784357_1	40587	41126	-	39.0	58
1404162at2759	Duplicated	KV784447_1	28978	30069	+	73.8	161
1404162at2759	Duplicated	KV784358_1	1422933	1424039	+	78.0	185
1405073at2759	Complete	KV784432_1:77298-2709612	77298	77840	+	213.7	154
1405146at2759	Complete	KV784357_1	1065465	1066476	-	95.2	125
1407446at2759	Missing
1421503at2759	Fragmented	KV784491_1:8152-1198965	8152	8550	+	125.2	99
1423847at2759	Complete	KV784353_1	1280907	1282145	+	180.8	232
1426075at2759	Complete	KV784500_1:10669-41445	10669	11485	+	77.6	96
1428265at2759	Missing
1428854at2759	Complete	KV784360_1	1775019	1777841	-	322.2	463
1430056at2759	Complete	KV784353_1	1294819	1295220	+	66.2	96
1432328at2759	Duplicated	KV784370_1	853038	854346	-	196.6	182
1432328at2759	Duplicated	KV784377_1	290029	291341	-	210.9	180
1434266at2759	Complete	KV784371_1	792808	793461	+	74.2	120
1440961at2759	Missing
1441854at2759	Complete	KV784363_1	923940	925235	+	126.5	147
1442062at2759	Missing
1445102at2759	Complete	KV784353_1	1403199	1403906	+	255.6	189
1450538at2759	Complete	KV784399_1:113352-2270915	113352	114482	-	87.9	149
1454155at2759	Complete	KV784354_1	1182044	1182958	-	42.4	107
1455730at2759	Complete	KV784375_1	416467	418098	-	308.0	323
1459797at2759	Complete	KV784367_1	1209818	1210485	-	59.3	95
1474000at2759	Complete	KV784359_1	497875	499033	-	55.5	94
1479417at2759	Complete	KV784530_1	2680	3939	-	218.1	165
1488235at2759	Complete	KV784359_1	1775102	1775862	-	153.2	137
1488436at2759	Duplicated	KV784373_1	485862	486320	+	117.6	62
1488436at2759	Duplicated	KV784431_1	133809	134078	-	119.5	62
1490022at2759	Duplicated	KV784398_1	44455	45273	+	117.0	156
1490022at2759	Duplicated	KV784358_1	1798476	1799291	+	117.7	161
1504863at2759	Duplicated	KV784417_1	50432	50875	-	98.3	109
1504863at2759	Duplicated	KV784373_1	211687	212130	-	101.2	108
1513531at2759	Complete	KV784354_1	3097480	3098061	+	153.7	160
1525971at2759	Complete	KV784413_1:162995-460834	162995	163276	-	91.0	79
1526152at2759	Missing
1530008at2759	Fragmented	KV784354_1	2770486	2770812	+	98.3	75
1538526at2759	Duplicated	KV784387_1	114435	114944	-	126.4	97
1538526at2759	Duplicated	KV784379_1	578514	579026	+	126.5	97
1545004at2759	Complete	KV784413_1:350755-639201	350755	351263	-	64.2	69
1552706at2759	Duplicated	KV784353_1	4585250	4586783	+	51.8	90
1552706at2759	Duplicated	KV784372_1	131898	132233	-	53.5	90
1558822at2759	Complete	KV784376_1	576997	577299	+	93.2	65
1563319at2759	Fragmented	KV784435_1	120344	120745	+	32.0	79
1567796at2759	Complete	KV784357_1	323431	324301	-	111.7	116
1575179at2759	Fragmented	KV784354_1	1311165	1311428	-	24.5	34
1576404at2759	Duplicated	KV784357_1	1129181	1129987	-	86.7	191
1576404at2759	Duplicated	KV784402_1	88176	88982	-	90.1	191
1588798at2759	Duplicated	KV784414_1	282276	283073	+	69.9	69
1588798at2759	Duplicated	KV784359_1	1543468	1544259	+	70.0	70
1593937at2759	Complete	KV784357_1	2712720	2713685	-	25.9	95
1617752at2759	Duplicated	KV784386_1	423051	423902	+	89.6	80
1617752at2759	Duplicated	KV784425_1	96256	97062	+	90.1	80
1620056at2759	Complete	KV784382_1	226186	226752	+	31.9	64
1623701at2759	Complete	KV784358_1:50420-1225072	1224542	1225072	-	76.3	90
1626636at2759	Complete	KV784396_1	327065	327712	-	81.1	126
1633672at2759	Complete	KV784354_1	1066027	1066293	-	137.9	83
1645187at2759	Complete	KV784383_1	341214	341561	-	39.2	49
